run_id,timestamp,kp,ki,kd,temp,temp_ref,temp_raw,temp_u,temp_u_p,temp_u_i,temp_u_d,sq_error
run_1774555708_7d084b9e,1774555709.4448857,24.0,467.0,8.0,26.79547119140625,0.0,23.64490509033203,-100.0,-100.0,-6.597768306732178,-0.0008158771088346839,717.9972763694823
run_1774555708_7d084b9e,1774555711.7337375,24.0,467.0,8.0,26.79547119140625,0.0,23.64490509033203,-100.0,-100.0,-7.075916767120361,-0.0007380512543022633,717.9972763694823
run_1774555708_7d084b9e,1774555714.018318,24.0,467.0,8.0,26.79547119140625,0.0,23.594839096069336,-100.0,-100.0,-7.553709983825684,-0.004836574196815491,717.9972763694823
run_1774555708_7d084b9e,1774555716.2971077,24.0,467.0,8.0,26.75096893310547,0.0,23.594839096069336,-100.0,-100.0,-8.270221710205078,0.06476864218711853,715.6143388599739
run_1774555708_7d084b9e,1774555718.5759935,24.0,467.0,8.0,26.79547119140625,0.0,23.64490509033203,-100.0,-100.0,-8.748054504394531,0.06279196590185165,717.9972763694823
run_1774555708_7d084b9e,1774555720.86091,24.0,467.0,8.0,26.79547119140625,0.0,23.64490509033203,-100.0,-100.0,-9.226005554199219,-0.0123415756970644,717.9972763694823
run_1774555708_7d084b9e,1774555723.1492102,24.0,467.0,8.0,26.79547119140625,0.0,23.64490509033203,-100.0,-100.0,-9.943227767944336,-0.01061849482357502,717.9972763694823
run_1774555708_7d084b9e,1774555725.4498804,24.0,467.0,8.0,26.79547119140625,0.0,23.64490509033203,-100.0,-100.0,-10.421021461486816,0.06164935231208801,717.9972763694823
run_1774555708_7d084b9e,1774555727.7631347,24.0,467.0,8.0,26.79547119140625,0.0,23.64490509033203,-100.0,-100.0,-10.899051666259766,-0.012685490772128105,717.9972763694823
run_1774555708_7d084b9e,1774555730.1201892,24.0,467.0,8.0,26.75096893310547,0.0,23.594839096069336,-100.0,-100.0,-11.615523338317871,0.0568569041788578,715.6143388599739
run_1774555708_7d084b9e,1774555732.3945262,24.0,467.0,8.0,26.79547119140625,0.0,23.64490509033203,-100.0,-100.0,-12.093474388122559,-0.017710495740175247,717.9972763694823
run_1774555708_7d084b9e,1774555734.6773598,24.0,467.0,8.0,26.75096893310547,0.0,23.594839096069336,-100.0,-100.0,-12.570871353149414,0.05175020918250084,715.6143388599739
run_1774555708_7d084b9e,1774555736.9602315,24.0,467.0,8.0,26.79547119140625,0.0,23.64490509033203,-100.0,-100.0,-13.048657417297363,0.048684731125831604,717.9972763694823
run_1774555708_7d084b9e,1774555739.23896,24.0,467.0,8.0,26.79547119140625,0.0,23.64490509033203,-100.0,-100.0,-13.765398025512695,-0.024413419887423515,717.9972763694823
run_1774555708_7d084b9e,1774555741.5201719,24.0,467.0,8.0,26.79547119140625,0.0,23.64490509033203,-100.0,-100.0,-14.243184089660645,0.04917031154036522,717.9972763694823
run_1774555708_7d084b9e,1774555743.7978084,24.0,467.0,8.0,26.79547119140625,0.0,23.64490509033203,-100.0,-100.0,-14.721211433410645,-0.023974156007170677,717.9972763694823
run_1774555708_7d084b9e,1774555746.0963368,24.0,467.0,8.0,26.75096893310547,0.0,23.594839096069336,-100.0,-100.0,-15.19899845123291,0.0471443273127079,715.6143388599739
run_1774555708_7d084b9e,1774555748.398154,24.0,467.0,8.0,26.75096893310547,0.0,23.594839096069336,-100.0,-100.0,-15.915014266967773,0.042647264897823334,715.6143388599739
run_1774555708_7d084b9e,1774555750.6733289,24.0,467.0,8.0,26.75096893310547,0.0,23.64490509033203,-100.0,-100.0,-16.39263916015625,-0.03339370712637901,715.6143388599739
run_1774555708_7d084b9e,1774555752.976992,24.0,467.0,8.0,26.79547119140625,0.0,23.64490509033203,-100.0,-100.0,-16.87078857421875,0.04252352938055992,717.9972763694823
run_1774555708_7d084b9e,1774555755.2632847,24.0,467.0,8.0,26.79547119140625,0.0,23.64490509033203,-100.0,-100.0,-17.587488174438477,0.04418345168232918,717.9972763694823
run_1774555708_7d084b9e,1774555757.5413787,24.0,467.0,8.0,26.75096893310547,0.0,23.594839096069336,-100.0,-100.0,-18.064830780029297,0.03996880725026131,715.6143388599739
run_1774555708_7d084b9e,1774555759.8249292,24.0,467.0,8.0,26.75096893310547,0.0,23.64490509033203,-100.0,-100.0,-18.54221534729004,-0.038014158606529236,715.6143388599739
run_1774555708_7d084b9e,1774555762.1022348,24.0,467.0,8.0,26.79547119140625,0.0,23.64490509033203,-100.0,-100.0,-19.020362854003906,0.04072371870279312,717.9972763694823
run_1774555708_7d084b9e,1774555764.3860514,24.0,467.0,8.0,26.79547119140625,0.0,23.64490509033203,-100.0,-100.0,-19.737104415893555,-0.033705078065395355,717.9972763694823
run_1774555708_7d084b9e,1774555766.6718712,24.0,467.0,8.0,26.79547119140625,0.0,23.64490509033203,-100.0,-100.0,-20.215251922607422,-0.0304899699985981,717.9972763694823
run_1774555708_7d084b9e,1774555768.974123,24.0,467.0,8.0,26.75096893310547,0.0,23.594839096069336,-100.0,-100.0,-20.69295883178711,0.04086220636963844,715.6143388599739
run_1774555708_7d084b9e,1774555771.2584345,24.0,467.0,8.0,26.75096893310547,0.0,23.594839096069336,-100.0,-100.0,-21.408973693847656,0.03696438670158386,715.6143388599739
run_1774555708_7d084b9e,1774555773.5560384,24.0,467.0,8.0,26.75096893310547,0.0,23.594839096069336,-100.0,-100.0,-21.88631820678711,0.03343836963176727,715.6143388599739
run_1774555708_7d084b9e,1774555775.8690588,24.0,467.0,8.0,26.79547119140625,0.0,23.594839096069336,-100.0,-100.0,-22.36414337158203,0.03457855060696602,717.9972763694823
run_1774555708_7d084b9e,1774555778.1454906,24.0,467.0,8.0,26.75096893310547,0.0,23.594839096069336,-100.0,-100.0,-23.080280303955078,-0.04367966577410698,715.6143388599739
run_1774555708_7d084b9e,1774555780.4282603,24.0,467.0,8.0,26.75096893310547,0.0,23.594839096069336,-100.0,-100.0,-23.557987213134766,0.03103109821677208,715.6143388599739
run_1774555708_7d084b9e,1774555782.7096379,24.0,467.0,8.0,26.79547119140625,0.0,23.594839096069336,-100.0,-100.0,-24.035974502563477,0.03373026102781296,717.9972763694823
run_1774555708_7d084b9e,1774555784.9972386,24.0,467.0,8.0,26.75096893310547,0.0,23.594839096069336,-100.0,-100.0,-24.513317108154297,0.02902098558843136,715.6143388599739
run_1774555708_7d084b9e,1774555787.27757,24.0,467.0,8.0,26.75096893310547,0.0,23.594839096069336,-100.0,-100.0,-25.229385375976562,-0.047917671501636505,715.6143388599739
run_1774555708_7d084b9e,1774555789.5621247,24.0,467.0,8.0,26.79547119140625,0.0,23.64490509033203,-100.0,-100.0,-25.707534790039062,-0.0433468259871006,717.9972763694823
run_1774555708_7d084b9e,1774555791.8505757,24.0,467.0,8.0,26.75096893310547,0.0,23.64490509033203,-100.0,-100.0,-26.185216903686523,-0.04354184493422508,715.6143388599739
run_1774555708_7d084b9e,1774555794.1366563,24.0,467.0,8.0,26.79547119140625,0.0,23.64490509033203,-100.0,-100.0,-26.902324676513672,0.03596780076622963,717.9972763694823
run_1774555708_7d084b9e,1774555796.4245307,24.0,467.0,8.0,26.79547119140625,0.0,23.64490509033203,-100.0,-100.0,-27.380123138427734,-0.03800734132528305,717.9972763694823
run_1774555708_7d084b9e,1774555798.701484,24.0,467.0,8.0,26.79547119140625,0.0,23.64490509033203,-100.0,-100.0,-27.858272552490234,-0.034381840378046036,717.9972763694823
run_1774555708_7d084b9e,1774555800.9934137,24.0,467.0,8.0,26.75096893310547,0.0,23.594839096069336,-100.0,-100.0,-28.335994720458984,0.11016500741243362,715.6143388599739
run_1774555708_7d084b9e,1774555803.276308,24.0,467.0,8.0,26.70649528503418,0.0,23.54480743408203,-100.0,-100.0,-29.05101203918457,0.09965640306472778,713.2368904095529
run_1774555708_7d084b9e,1774555805.556263,24.0,467.0,8.0,26.70649528503418,0.0,23.54480743408203,-100.0,-100.0,-29.527551651000977,0.09015022963285446,713.2368904095529
run_1774555708_7d084b9e,1774555807.8320603,24.0,467.0,8.0,26.75096893310547,0.0,23.54480743408203,-100.0,-100.0,-30.00459098815918,0.0858779177069664,715.6143388599739
run_1774555708_7d084b9e,1774555810.1126552,24.0,467.0,8.0,26.70649528503418,0.0,23.54480743408203,-100.0,-100.0,-30.719398498535156,0.07388801127672195,713.2368904095529
run_1774555708_7d084b9e,1774555812.405433,24.0,467.0,8.0,26.75096893310547,0.0,23.594839096069336,-100.0,-100.0,-31.19639778137207,-0.0036589556839317083,715.6143388599739
run_1774555708_7d084b9e,1774555814.688517,24.0,467.0,8.0,26.70649528503418,0.0,23.594839096069336,-100.0,-100.0,-31.67327117919922,-0.007593837101012468,713.2368904095529
run_1774555708_7d084b9e,1774555816.9879582,24.0,467.0,8.0,26.75096893310547,0.0,23.594839096069336,-100.0,-100.0,-32.15064239501953,0.06611768901348114,715.6143388599739
run_1774555708_7d084b9e,1774555819.2916496,24.0,467.0,8.0,26.66199493408203,0.0,23.49474334716797,-100.0,-100.0,-32.86515808105469,0.12964826822280884,710.8619738650159
run_1774555708_7d084b9e,1774555821.5819497,24.0,467.0,8.0,26.70649528503418,0.0,23.54480743408203,-100.0,-100.0,-33.34157943725586,0.048829980194568634,713.2368904095529
run_1774555708_7d084b9e,1774555824.233682,24.0,467.0,8.0,26.70649528503418,0.0,23.49474334716797,-100.0,-100.0,-34.29380798339844,0.18105797469615936,713.2368904095529
run_1774555708_7d084b9e,1774555828.195579,24.0,467.0,8.0,26.617523193359375,0.0,23.444713592529297,-100.0,-100.0,-35.00599670410156,0.22770297527313232,708.4925409490243
