run_id,start_ts,end_ts,duration_s,num_samples,kp,ki,kd,mse,cost,tail_mae,negative_overshoot,time_below_0,min_temp,tail_start_index
run_1774555708_7d084b9e,1774555709.4448855,1774556607.0178056,897.572919845581,392,24.0,467.0,8.0,242.08687963748935,1361.2411052831321,6.820948452977409,11.60757064819336,353.15966510772705,-11.60757064819336,221
