run_id,timestamp,kp,ki,kd,temp,temp_ref,temp_raw,temp_u,temp_u_p,temp_u_i,temp_u_d,sq_error,mae,start_temp_measured,target_temp_measured,delta_temp_measured
run_1775491585_f36de38a,1775491587.0244453,6.0,981.0,11.0,-14.210819244384766,25.0,-21.829702377319336,100.0,100.0,0.0,-10.9544038772583,1537.4883458158147,39.210819244384766,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491589.535403,6.0,981.0,11.0,-13.697527885437012,25.0,-21.632238388061523,100.0,100.0,0.0,-13.105619430541992,1497.4986644441751,38.69752788543701,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491592.0346832,6.0,981.0,11.0,-13.081485748291016,25.0,-20.694316864013672,100.0,100.0,0.0,-17.310909271240234,1450.1995567972917,38.081485748291016,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491594.5457003,6.0,981.0,11.0,-12.362617492675781,25.0,-20.348670959472656,100.0,100.0,0.0,-21.164993286132812,1395.9651859040023,37.36261749267578,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491597.0662506,6.0,981.0,11.0,-11.695383071899414,25.0,-19.657306671142578,100.0,100.0,0.0,-23.470138549804688,1346.551138793442,36.695383071899414,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491599.581804,6.0,981.0,11.0,-11.080707550048828,25.0,-18.965795516967773,100.0,100.0,0.0,-27.045995712280273,1301.8174573121505,36.08070755004883,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491602.0851457,6.0,981.0,11.0,-10.729413986206055,25.0,-18.2247371673584,100.0,100.0,0.0,-27.20066261291504,1276.5910237976968,35.729413986206055,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491604.5907466,6.0,981.0,11.0,-9.719175338745117,25.0,-17.434072494506836,100.0,100.0,0.0,-29.292327880859375,1205.4211362025271,34.71917533874512,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491607.095247,6.0,981.0,11.0,-9.411629676818848,25.0,-16.643247604370117,100.0,100.0,0.0,-34.24686050415039,1184.1602570145196,34.41162967681885,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491609.6061826,6.0,981.0,11.0,-8.664651870727539,25.0,-16.24773406982422,100.0,100.0,0.0,-34.107704162597656,1133.3087855772792,33.66465187072754,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491612.1224108,6.0,981.0,11.0,-8.005373001098633,25.0,-15.5060453414917,100.0,100.0,0.0,-33.48332214355469,1089.3546469416506,33.00537300109863,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491614.6241057,6.0,981.0,11.0,-7.258003234863281,25.0,-14.665253639221191,100.0,100.0,0.0,-38.0746955871582,1040.57877270045,32.25800323486328,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491617.1314795,6.0,981.0,11.0,-6.5544257164001465,25.0,-13.87372875213623,100.0,100.0,0.0,-39.22660446166992,995.6817822918149,31.554425716400146,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491619.6335595,6.0,981.0,11.0,-5.762716293334961,25.0,-12.98305606842041,100.0,100.0,0.0,-38.86779022216797,946.3447137442163,30.76271629333496,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491622.1479325,6.0,981.0,11.0,-5.014784812927246,25.0,-12.141633033752441,100.0,100.0,0.0,-40.0,900.8873073663281,30.014784812927246,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491624.648457,6.0,981.0,11.0,-4.61875057220459,25.0,-11.696094512939453,100.0,100.0,0.0,-40.0,877.2703854584697,29.61875057220459,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491627.165337,6.0,981.0,11.0,-3.47430419921875,25.0,-10.408592224121094,100.0,100.0,0.0,-40.0,810.7859996296465,28.47430419921875,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491629.6725652,6.0,981.0,11.0,-3.078057289123535,25.0,-9.467414855957031,100.0,100.0,0.0,-40.0,788.3773011313033,28.078057289123535,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491632.1952596,6.0,981.0,11.0,-2.2853894233703613,25.0,-9.071063041687012,100.0,100.0,0.0,-40.0,744.4924759849712,27.28538942337036,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491634.6940742,6.0,981.0,11.0,-1.4925050735473633,25.0,-7.683398723602295,100.0,100.0,0.0,-40.0,701.8528250719328,26.492505073547363,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491637.2054894,6.0,981.0,11.0,-0.6112766265869141,25.0,-7.187685966491699,100.0,100.0,0.0,-40.0,655.9374904435572,25.611276626586914,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491639.7118738,6.0,981.0,11.0,0.13799333572387695,25.0,-6.344757556915283,100.0,100.0,0.0,-40.0,618.1193753745104,24.862006664276123,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491642.2107096,6.0,981.0,11.0,0.9756040573120117,25.0,-5.4024457931518555,100.0,100.0,0.0,-40.0,577.1716004110431,24.02439594268799,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491644.7148173,6.0,981.0,11.0,1.2842812538146973,25.0,-4.608678340911865,100.0,100.0,0.0,-40.0,562.435315648165,23.715718746185303,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491647.2298195,6.0,981.0,11.0,2.4751534461975098,25.0,-3.715452194213867,100.0,100.0,0.0,-40.0,507.3687122723479,22.52484655380249,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491649.7333083,6.0,981.0,11.0,2.8722095489501953,25.0,-2.8716466426849365,100.0,100.0,0.0,-40.0,489.6391102455709,22.127790451049805,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491652.2383983,6.0,981.0,11.0,3.622361421585083,25.0,-2.4248435497283936,100.0,100.0,0.0,-40.0,457.00343118933375,21.377638578414917,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491654.7412255,6.0,981.0,11.0,4.416855335235596,25.0,-1.133710265159607,100.0,100.0,0.0,-40.0,423.66584429061936,20.583144664764404,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491657.2614222,6.0,981.0,11.0,5.1674323081970215,25.0,-0.6866382360458374,100.0,100.0,0.0,-40.0,393.3307412499473,19.83256769180298,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491659.7657175,6.0,981.0,11.0,5.918161392211914,25.0,0.15793158113956451,100.0,100.0,0.0,-40.0,364.11656465367196,19.081838607788086,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491662.2850413,6.0,981.0,11.0,6.757449150085449,25.0,1.1021301746368408,100.0,100.0,0.0,-40.0,332.7906615117181,18.24255084991455,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491664.793143,6.0,981.0,11.0,7.155088901519775,25.0,1.9968980550765991,100.0,100.0,0.0,-40.0,318.4408521126627,17.844911098480225,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491667.292175,6.0,981.0,11.0,8.304170608520508,25.0,2.842191696166992,100.0,100.0,0.0,-40.0,278.75071906939047,16.695829391479492,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491669.789066,6.0,981.0,11.0,8.74625015258789,25.0,3.787163496017456,100.0,100.0,0.0,-40.0,264.18438410224917,16.25374984741211,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491672.2981477,6.0,981.0,11.0,9.54212474822998,25.0,4.234890460968018,100.0,100.0,0.0,-40.0,238.94590729928404,15.45787525177002,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491674.807453,6.0,981.0,11.0,10.2940092086792,25.0,5.528631687164307,100.0,100.0,0.0,-40.0,216.2661651544122,14.7059907913208,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491677.3174303,6.0,981.0,11.0,11.090322494506836,25.0,5.976613521575928,100.0,100.0,0.0,-40.0,193.47912830682253,13.909677505493164,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491679.8253145,6.0,981.0,11.0,11.84256362915039,25.0,6.8228840827941895,100.0,100.0,0.0,-40.0,173.11813185295614,13.15743637084961,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491682.330762,6.0,981.0,11.0,12.595041275024414,25.0,7.669421195983887,100.0,100.0,0.0,-40.0,153.88300096834791,12.404958724975586,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491684.8486755,6.0,981.0,11.0,12.993492126464844,25.0,8.516192436218262,100.0,100.0,0.0,-40.0,144.1562313172617,12.006507873535156,-14.210819244384766,25.0,-39.210819244384766
run_1775491585_f36de38a,1775491687.3479257,6.0,981.0,11.0,14.100564956665039,25.0,9.36313533782959,100.0,100.0,0.0,-40.0,118.79768426387818,10.899435043334961,-14.210819244384766,25.0,-39.210819244384766
