run_id,timestamp,kp,ki,kd,temp,temp_ref,temp_raw,temp_u,temp_u_p,temp_u_i,temp_u_d,sq_error,mae,start_temp_measured,target_temp_measured,delta_temp_measured
run_1775486766_1a813014,1775486771.816486,6.0,981.0,11.0,-18.87822914123535,20.0,-26.318004608154297,100.0,100.0,0.0,-19.4820499420166,1511.5167011584017,38.87822914123535,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486779.8719718,6.0,981.0,11.0,-16.776134490966797,20.0,-24.247251510620117,100.0,100.0,0.0,-31.335338592529297,1352.4840680976777,36.7761344909668,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486787.9498441,6.0,981.0,11.0,-14.72404670715332,20.0,-21.78034210205078,100.0,100.0,0.0,-40.0,1205.7594197205653,34.72404670715332,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486796.0267751,6.0,981.0,11.0,-12.105836868286133,20.0,-19.26218605041504,100.0,100.0,0.0,-40.0,1030.7847610130011,32.10583686828613,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486804.1184328,6.0,981.0,11.0,-9.763097763061523,20.0,-16.544336318969727,100.0,100.0,0.0,-40.0,885.8419884535579,29.763097763061523,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486812.1936724,6.0,981.0,11.0,-7.345946311950684,20.0,-13.87372875213623,100.0,100.0,0.0,-40.0,747.8007796960892,27.345946311950684,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486820.279461,6.0,981.0,11.0,-4.926787376403809,20.0,-11.151433944702148,100.0,100.0,0.0,-40.0,621.3447289084443,24.92678737640381,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486828.3496368,6.0,981.0,11.0,-2.5496315956115723,20.0,-8.476438522338867,100.0,100.0,0.0,-40.0,508.4858850978037,22.549631595611572,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486836.4372435,6.0,981.0,11.0,0.18207740783691406,20.0,-5.4024457931518555,100.0,100.0,0.0,-40.0,392.75005586896805,19.817922592163086,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486844.5184453,6.0,981.0,11.0,2.5633790493011475,20.0,-2.7227182388305664,100.0,100.0,0.0,-40.0,304.03575017835016,17.436620950698853,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486852.598469,6.0,981.0,11.0,4.94664192199707,20.0,0.00885683298110962,100.0,100.0,0.0,-40.0,226.60358942457606,15.05335807800293,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486860.6667936,6.0,981.0,11.0,7.287662506103516,20.0,2.59355092048645,100.0,100.0,0.0,-40.0,161.60352455872635,12.712337493896484,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486868.7576158,6.0,981.0,11.0,9.674793243408203,20.0,5.180280685424805,100.0,100.0,0.0,-40.0,106.6098945663689,10.325206756591797,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486876.8366106,6.0,981.0,11.0,11.975364685058594,20.0,7.868636131286621,80.46464538574219,100.0,0.17178529500961304,-40.0,64.39477193780476,8.024635314941406,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486884.9273276,6.0,981.0,11.0,14.322036743164062,20.0,10.55921459197998,41.34931945800781,75.43475341796875,0.8997004628181458,-40.0,32.239266745978966,5.6779632568359375,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486893.009674,6.0,981.0,11.0,16.49327850341797,20.0,12.453899383544922,9.3584566116333,42.92799758911133,1.346110463142395,-40.0,12.297095654590521,3.5067214965820312,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486901.0667799,6.0,981.0,11.0,18.22256851196289,20.0,14.2998046875,-16.23775291442871,18.53383445739746,1.5697511434555054,-40.0,3.159262694665813,1.7774314880371094,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486909.1495178,6.0,981.0,11.0,19.37600326538086,20.0,15.447741508483887,-29.780637741088867,3.7436485290527344,1.6444612741470337,-34.00891876220703,0.3893719248153502,0.6239967346191406,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486917.2317693,6.0,981.0,11.0,20.086040496826172,20.0,16.196664810180664,-33.553504943847656,-6.6119513511657715,1.5787667036056519,-26.565658569335938,0.0074029670940944925,0.08604049682617188,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486925.3079278,6.0,981.0,11.0,20.529909133911133,20.0,16.646072387695312,-32.457679748535156,-11.79072093963623,1.3495802879333496,-20.392066955566406,0.2808036902024469,0.5299091339111328,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486933.386359,6.0,981.0,11.0,20.840633392333984,20.0,16.995641708374023,-32.04045486450195,-16.22998046875,0.9452404379844666,-15.270566940307617,0.7066645003069425,0.8406333923339844,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486941.472829,6.0,981.0,11.0,21.107013702392578,20.0,17.295330047607422,-33.450645446777344,-20.669937133789062,0.4777793884277344,-11.516275405883789,1.2254793372849235,1.1070137023925781,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486949.5593863,6.0,981.0,11.0,21.240196228027344,20.0,17.445159912109375,-31.78278160095215,-22.15007209777832,-0.01713431626558304,-8.366419792175293,1.5380866840132512,1.2401962280273438,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486957.6294074,6.0,981.0,11.0,21.373382568359375,20.0,17.545055389404297,-31.037593841552734,-23.630046844482422,-0.2039509117603302,-6.239309310913086,1.8861796790733933,1.373382568359375,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486965.7316155,6.0,981.0,11.0,21.46221160888672,20.0,17.644987106323242,-29.911020278930664,-24.370193481445312,-0.40193331241607666,-4.4417033195495605,2.1380627891630866,1.4622116088867188,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486973.7881298,6.0,981.0,11.0,21.506603240966797,20.0,17.744903564453125,-29.431522369384766,-25.11005401611328,-0.6064038872718811,-3.2404274940490723,2.269853325691656,1.5066032409667969,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486981.870171,6.0,981.0,11.0,21.506603240966797,20.0,17.744903564453125,-28.369239807128906,-25.11005401611328,-0.8120814561843872,-2.149493932723999,2.269853325691656,1.5066032409667969,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486989.956277,6.0,981.0,11.0,21.506603240966797,20.0,17.644987106323242,-26.65300750732422,-24.370193481445312,-1.013156771659851,-1.1351404190063477,2.269853325691656,1.5066032409667969,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775486998.028973,6.0,981.0,11.0,21.46221160888672,20.0,17.595027923583984,-25.319787979125977,-23.630046844482422,-1.2081971168518066,-0.052639108151197433,2.1380627891630866,1.4622116088867188,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775487006.1092548,6.0,981.0,11.0,21.373382568359375,20.0,17.49513053894043,-23.155733108520508,-22.15007209777832,-1.3925254344940186,0.6738806366920471,1.8861796790733933,1.373382568359375,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775487014.1825511,6.0,981.0,11.0,21.284587860107422,20.0,17.395221710205078,-20.159770965576172,-19.93033218383789,-1.561767816543579,1.8940839767456055,1.6501659703353653,1.2845878601074219,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775487022.271163,6.0,981.0,11.0,21.107013702392578,20.0,17.145475387573242,-15.276749610900879,-16.22998046875,-1.7045302391052246,3.0175843238830566,1.2254793372849235,1.1070137023925781,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775487030.3471086,6.0,981.0,11.0,20.840633392333984,20.0,16.795873641967773,-9.784750938415527,-11.051019668579102,-1.8095847368240356,4.40285062789917,0.7066645003069425,0.8406333923339844,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775487038.4356313,6.0,981.0,11.0,20.441104888916016,20.0,16.396385192871094,-1.6249090433120728,-5.132516384124756,-1.8646832704544067,5.726692199707031,0.19457352302561048,0.4411048889160156,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775487046.506106,6.0,981.0,11.0,20.04165267944336,20.0,15.947010040283203,6.222992420196533,2.26446795463562,-1.858597993850708,6.396452903747559,0.0017349457048112527,0.041652679443359375,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775487054.5927854,6.0,981.0,11.0,19.686634063720703,20.0,15.597518920898438,11.68535327911377,7.44174337387085,-1.7266178131103516,6.17163610458374,0.09819821002020035,0.3133659362792969,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775487062.6701615,6.0,981.0,11.0,19.46475601196289,20.0,15.347909927368164,15.052988052368164,10.399946212768555,-1.4990946054458618,5.347984313964844,0.2864861267298693,0.5352439880371094,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775487070.7441237,6.0,981.0,11.0,19.331626892089844,20.0,15.24808120727539,15.463020324707031,11.87887191772461,-1.2231245040893555,4.19867467880249,0.44672261137748137,0.6683731079101562,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775487078.8458045,6.0,981.0,11.0,19.287267684936523,20.0,15.198176383972168,13.006327629089355,11.87887191772461,-0.9358375072479248,2.8399832248687744,0.5079873529357428,0.7127323150634766,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775487086.9107618,6.0,981.0,11.0,19.37600326538086,20.0,15.298004150390625,12.314727783203125,10.399946212768555,-0.6643973588943481,1.6620888710021973,0.3893719248153502,0.6239967346191406,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775487094.9791744,6.0,981.0,11.0,19.37600326538086,20.0,15.298004150390625,10.89988899230957,10.399946212768555,-0.406993567943573,0.8350966572761536,0.3893719248153502,0.6239967346191406,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775487103.068797,6.0,981.0,11.0,19.420364379882812,20.0,15.347909927368164,8.624727249145508,9.66059398651123,-0.17109356820583344,0.3097677230834961,0.3359774521086365,0.5796356201171875,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775487111.1436827,6.0,981.0,11.0,19.46475601196289,20.0,15.397850036621094,8.828761100769043,8.920733451843262,0.018433531746268272,-0.07620899379253387,0.2864861267298693,0.5352439880371094,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775487119.2298298,6.0,981.0,11.0,19.46475601196289,20.0,15.497682571411133,6.709295272827148,8.181604385375977,0.08613138645887375,-0.32241904735565186,0.2864861267298693,0.5352439880371094,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775487127.3020658,6.0,981.0,11.0,19.509103775024414,20.0,15.447741508483887,8.06683349609375,7.44174337387085,0.15202251076698303,-0.19308613240718842,0.24097910369528108,0.49089622497558594,-18.87822914123535,20.0,-38.87822914123535
run_1775486766_1a813014,1775487135.3928955,6.0,981.0,11.0,19.509103775024414,20.0,15.447741508483887,8.252843856811523,8.181604385375977,0.2261025309562683,-0.10625310242176056,0.24097910369528108,0.49089622497558594,-18.87822914123535,20.0,-38.87822914123535
