Date/Time;Temperature;Setpoint Temperature °C;Temperature Control (P) %;Temperature Control (I) %;Temperature Control (D) %
19.01.26 00:51:58;8,50;0,00;-56,64;-4,61;23,28
19.01.26 00:52:00;8,05;0,00;-53,65;-4,72;22,29
19.01.26 00:52:02;7,85;0,00;-51,00;-4,82;22,65
19.01.26 00:52:04;7,45;0,00;-49,67;-4,92;21,72
19.01.26 00:52:06;7,20;0,00;-46,68;-5,02;22,44
19.01.26 00:52:08;6,80;0,00;-45,36;-5,11;21,53
19.01.26 00:52:10;6,60;0,00;-42,70;-5,20;21,97
19.01.26 00:52:12;6,21;0,00;-41,37;-5,28;21,10
19.01.26 00:52:14;6,01;0,00;-39,05;-5,36;21,26
19.01.26 00:52:16;5,66;0,00;-37,73;-5,44;20,48
19.01.26 00:52:18;5,26;0,00;-35,07;-5,51;21,02
19.01.26 00:52:20;5,11;0,00;-34,08;-5,58;19,93
19.01.26 00:52:22;4,76;0,00;-31,76;-5,64;20,24
19.01.26 00:52:24;4,61;0,00;-30,76;-5,70;19,57
19.01.26 00:52:26;4,27;0,00;-28,44;-5,79;19,94
19.01.26 00:52:29;4,07;0,00;-27,11;-5,84;18,99
19.01.26 00:52:31;3,72;0,00;-24,79;-5,89;19,38
19.01.26 00:52:33;3,57;0,00;-23,80;-5,94;18,49
19.01.26 00:52:35;3,27;0,00;-20,48;-5,98;18,97
19.01.26 00:52:37;3,07;0,00;-19,49;-6,02;18,11
19.01.26 00:52:39;2,77;0,00;-17,50;-6,06;18,31
19.01.26 00:52:41;2,63;0,00;-16,51;-6,09;17,51
19.01.26 00:52:43;2,33;0,00;-14,52;-6,13;17,76
19.01.26 00:52:45;2,18;0,00;-13,53;-6,15;17,02
19.01.26 00:52:47;1,93;0,00;-11,87;-6,18;17,00
19.01.26 00:52:49;1,68;0,00;-11,21;-6,20;16,03
19.01.26 00:52:51;1,43;0,00;-9,55;-6,22;16,09
19.01.26 00:52:53;1,33;0,00;-8,89;-6,24;15,20
19.01.26 00:52:55;1,08;0,00;-7,23;-6,26;14,59
19.01.26 00:52:57;0,99;0,00;-6,57;-6,27;14,14
19.01.26 00:52:59;0,84;0,00;-5,57;-6,29;13,42
19.01.26 00:53:01;0,79;0,00;-5,24;-6,30;13,10
19.01.26 00:53:04;0,69;0,00;-4,58;-6,31;12,17
19.01.26 00:53:06;0,54;0,00;-3,59;-6,32;12,27
19.01.26 00:53:08;0,44;0,00;-2,26;-6,32;11,74
19.01.26 00:53:10;0,24;0,00;-1,27;-6,33;11,56
19.01.26 00:53:12;0,19;0,00;-0,61;-6,33;11,10
19.01.26 00:53:14;0,04;0,00;0,39;-6,33;11,00
19.01.26 00:53:16;-0,06;0,00;1,05;-6,32;10,59
19.01.26 00:53:18;-0,31;0,00;2,04;-6,31;10,50
19.01.26 00:53:20;-0,36;0,00;3,04;-6,30;10,44
19.01.26 00:53:22;-0,55;0,00;3,70;-6,28;10,06
19.01.26 00:53:24;-0,75;0,00;5,02;-6,25;10,34
19.01.26 00:53:26;-0,85;0,00;5,68;-6,21;9,97
19.01.26 00:53:28;-1,05;0,00;7,01;-6,18;10,40
19.01.26 00:53:30;-1,15;0,00;7,67;-6,13;9,73
19.01.26 00:53:32;-1,30;0,00;8,66;-6,08;10,07
19.01.26 00:53:34;-1,40;0,00;9,32;-6,03;9,74
19.01.26 00:53:37;-1,55;0,00;10,98;-5,93;9,77
19.01.26 00:53:39;-1,65;0,00;11,64;-5,87;9,47
19.01.26 00:53:41;-1,85;0,00;12,63;-5,79;9,51
19.01.26 00:53:43;-1,90;0,00;13,30;-5,71;9,23
19.01.26 00:53:45;-2,04;0,00;14,29;-5,63;9,31
19.01.26 00:53:47;-2,14;0,00;14,95;-5,54;9,06
19.01.26 00:53:49;-2,29;0,00;15,94;-5,45;9,16
19.01.26 00:53:51;-2,44;0,00;16,27;-5,36;8,60
19.01.26 00:53:53;-2,59;0,00;17,27;-5,26;8,73
19.01.26 00:53:55;-2,64;0,00;17,60;-5,15;8,47
19.01.26 00:53:57;-2,79;0,00;18,59;-5,04;7,97
19.01.26 00:53:59;-2,84;0,00;18,92;-4,93;7,84
19.01.26 00:54:01;-2,99;0,00;19,91;-4,81;7,72
19.01.26 00:54:03;-3,04;0,00;20,24;-4,63;7,61
19.01.26 00:54:06;-3,14;0,00;20,91;-4,51;7,20
19.01.26 00:54:08;-3,24;0,00;21,57;-4,38;7,45
19.01.26 00:54:10;-3,33;0,00;22,23;-4,25;7,05
19.01.26 00:54:12;-3,38;0,00;22,89;-4,11;7,01
19.01.26 00:54:14;-3,48;0,00;23,22;-3,97;6,66
19.01.26 00:54:16;-3,53;0,00;23,88;-3,83;6,66
19.01.26 00:54:18;-3,63;0,00;24,21;-3,69;6,33
19.01.26 00:54:20;-3,68;0,00;24,88;-3,54;6,36
19.01.26 00:54:22;-3,73;0,00;25,21;-3,39;6,07
19.01.26 00:54:24;-3,83;0,00;25,87;-3,23;6,13
19.01.26 00:54:26;-3,93;0,00;26,20;-3,08;5,86
19.01.26 00:54:28;-3,98;0,00;26,53;-2,92;5,63
19.01.26 00:54:30;-4,03;0,00;26,86;-2,76;5,47
19.01.26 00:54:32;-4,13;0,00;27,52;-2,60;5,26
19.01.26 00:54:34;-4,18;0,00;27,85;-2,43;5,06
19.01.26 00:54:36;-4,18;0,00;27,85;-2,26;4,89
19.01.26 00:54:38;-4,28;0,00;28,51;-2,01;5,05
19.01.26 00:54:41;-4,33;0,00;28,84;-1,83;4,57
19.01.26 00:54:43;-4,38;0,00;29,18;-1,66;4,76
19.01.26 00:54:45;-4,43;0,00;29,51;-1,48;4,31
19.01.26 00:54:47;-4,48;0,00;30,17;-1,30;4,52
19.01.26 00:54:49;-4,53;0,00;30,17;-1,12;4,09
19.01.26 00:54:51;-4,57;0,00;30,50;-0,94;4,00
19.01.26 00:54:53;-4,57;0,00;30,83;-0,75;3,94
19.01.26 00:54:55;-4,67;0,00;31,16;-0,57;3,87
19.01.26 00:54:57;-4,67;0,00;31,16;-0,38;3,50
19.01.26 00:54:59;-4,77;0,00;31,82;-0,19;3,80
19.01.26 00:55:01;-4,77;0,00;31,82;0,00;3,43
19.01.26 00:55:03;-4,82;0,00;32,15;0,06;3,41
19.01.26 00:55:05;-4,87;0,00;32,48;0,13;3,56
19.01.26 00:55:07;-4,92;0,00;32,81;0,20;3,22
19.01.26 00:55:09;-4,97;0,00;33,14;0,26;3,21
19.01.26 00:55:11;-5,02;0,00;33,47;0,33;3,22
19.01.26 00:55:13;-5,02;0,00;33,47;0,43;3,24
19.01.26 00:55:16;-5,07;0,00;33,80;0,50;2,93
19.01.26 00:55:18;-5,07;0,00;33,80;0,56;2,98
19.01.26 00:55:20;-5,12;0,00;34,13;0,63;2,69
19.01.26 00:55:22;-5,17;0,00;34,47;0,70;2,74
19.01.26 00:55:24;-5,17;0,00;34,47;0,77;2,48
19.01.26 00:55:26;-5,22;0,00;34,80;0,84;2,55
19.01.26 00:55:28;-5,27;0,00;35,13;0,91;2,62
19.01.26 00:55:30;-5,27;0,00;35,13;0,98;2,37
19.01.26 00:55:32;-5,32;0,00;35,46;1,05;2,46
19.01.26 00:55:34;-5,32;0,00;35,79;1,12;2,55
19.01.26 00:55:36;-5,37;0,00;35,79;1,19;2,31
19.01.26 00:55:38;-5,42;0,00;36,12;1,26;2,41
19.01.26 00:55:40;-5,42;0,00;36,12;1,34;2,40
19.01.26 00:55:42;-5,47;0,00;36,45;1,41;2,17
19.01.26 00:55:44;-5,47;0,00;36,45;1,48;2,28
19.01.26 00:55:46;-5,52;0,00;36,78;1,56;2,07
19.01.26 00:55:49;-5,57;0,00;37,11;1,67;2,17
19.01.26 00:55:51;-5,57;0,00;37,44;1,74;2,28
19.01.26 00:55:53;-5,62;0,00;37,77;1,82;2,39
19.01.26 00:55:55;-5,67;0,00;37,77;1,89;2,16
19.01.26 00:55:57;-5,67;0,00;38,10;1,97;2,27
19.01.26 00:55:59;-5,72;0,00;38,10;2,04;2,06
19.01.26 00:56:01;-5,76;0,00;38,43;2,12;2,17
19.01.26 00:56:03;-5,81;0,00;38,76;2,20;2,27
19.01.26 00:56:05;-5,81;0,00;38,76;2,27;2,06
19.01.26 00:56:07;-5,86;0,00;39,09;2,35;2,07
19.01.26 00:56:09;-5,86;0,00;39,09;2,43;1,87
19.01.26 00:56:11;-5,91;0,00;39,42;2,51;2,00
19.01.26 00:56:13;-5,91;0,00;39,42;2,59;1,80
19.01.26 00:56:15;-5,96;0,00;39,75;2,71;1,93
19.01.26 00:56:18;-5,96;0,00;39,75;2,79;1,75
19.01.26 00:56:20;-6,01;0,00;40,08;2,87;1,88
19.01.26 00:56:22;-6,01;0,00;40,08;2,95;1,70
19.01.26 00:56:24;-6,06;0,00;40,42;3,03;1,84
19.01.26 00:56:26;-6,06;0,00;40,42;3,11;1,67
19.01.26 00:56:28;-6,06;0,00;40,75;3,19;1,83
19.01.26 00:56:30;-6,11;0,00;40,75;3,27;1,66
19.01.26 00:56:32;-6,11;0,00;41,08;3,35;1,82
19.01.26 00:56:34;-6,16;0,00;41,08;3,43;1,65
19.01.26 00:56:36;-6,16;0,00;41,41;3,52;1,82
19.01.26 00:56:38;-6,21;0,00;41,41;3,60;1,65
19.01.26 00:56:40;-6,21;0,00;41,41;3,68;1,49
19.01.26 00:56:42;-6,26;0,00;41,74;3,77;1,66
19.01.26 00:56:44;-6,26;0,00;41,74;3,85;1,43
19.01.26 00:56:46;-6,26;0,00;41,74;3,93;1,29
19.01.26 00:56:48;-6,31;0,00;42,07;4,02;1,48
19.01.26 00:56:50;-6,31;0,00;42,07;4,14;1,66
19.01.26 00:56:53;-6,36;0,00;42,40;4,23;1,50
19.01.26 00:56:55;-6,36;0,00;42,40;4,31;1,36
19.01.26 00:56:57;-6,36;0,00;42,40;4,40;1,23
19.01.26 00:56:59;-6,41;0,00;42,73;4,48;1,41
19.01.26 00:57:01;-6,36;0,00;42,40;4,57;0,97
19.01.26 00:57:03;-6,41;0,00;43,06;4,65;1,50
19.01.26 00:57:05;-6,46;0,00;43,06;4,74;1,36
19.01.26 00:57:07;-6,46;0,00;43,06;4,83;1,23
19.01.26 00:57:09;-6,46;0,00;43,06;4,91;1,11
19.01.26 00:57:11;-6,51;0,00;43,39;5,00;1,31
19.01.26 00:57:13;-6,51;0,00;43,39;5,09;1,19
19.01.26 00:57:15;-6,56;0,00;43,72;5,17;1,38
19.01.26 00:57:17;-6,56;0,00;43,72;5,26;1,24
19.01.26 00:57:19;-6,56;0,00;43,72;5,35;1,13
19.01.26 00:57:21;-6,56;0,00;43,72;5,43;0,97
19.01.26 00:57:23;-6,61;0,00;44,05;5,52;1,19
19.01.26 00:57:25;-6,56;0,00;43,72;5,61;1,09
19.01.26 00:57:27;-6,61;0,00;44,05;5,74;0,99
19.01.26 00:57:30;-6,61;0,00;44,05;5,83;0,90
19.01.26 00:57:32;-6,61;0,00;44,05;5,92;0,81
19.01.26 00:57:34;-6,61;0,00;44,05;6,01;0,73
19.01.26 00:57:36;-6,66;0,00;44,38;6,10;0,98
19.01.26 00:57:38;-6,66;0,00;44,38;6,18;0,88
19.01.26 00:57:40;-6,66;0,00;44,38;6,27;0,80
19.01.26 00:57:42;-6,66;0,00;44,38;6,36;0,72
19.01.26 00:57:44;-6,71;0,00;44,71;6,45;0,92
19.01.26 00:57:46;-6,71;0,00;44,71;6,54;0,83
19.01.26 00:57:48;-6,71;0,00;44,71;6,63;0,75
19.01.26 00:57:50;-6,71;0,00;44,71;6,72;0,68
19.01.26 00:57:52;-6,71;0,00;44,71;6,85;0,93
19.01.26 00:57:55;-6,71;0,00;44,71;6,94;0,86
19.01.26 00:57:57;-6,76;0,00;45,04;7,03;0,46
19.01.26 00:57:59;-6,71;0,00;44,71;7,12;0,74
19.01.26 00:58:01;-6,76;0,00;45,04;7,21;0,67
19.01.26 00:58:03;-6,76;0,00;45,04;7,30;0,61
19.01.26 00:58:05;-6,76;0,00;45,04;7,39;0,55
19.01.26 00:58:07;-6,76;0,00;45,04;7,48;0,50
19.01.26 00:58:09;-6,76;0,00;45,04;7,57;0,45
19.01.26 00:58:11;-6,76;0,00;45,04;7,66;0,41
19.01.26 00:58:13;-6,81;0,00;45,37;7,75;0,67
19.01.26 00:58:15;-6,81;0,00;45,37;7,84;0,61
19.01.26 00:58:17;-6,81;0,00;45,37;7,93;0,55
19.01.26 00:58:19;-6,81;0,00;45,37;8,03;0,50
19.01.26 00:58:21;-6,81;0,00;45,37;8,12;0,45
19.01.26 00:58:23;-6,81;0,00;45,37;8,21;0,39
19.01.26 00:58:25;-6,81;0,00;45,37;8,30;0,35
19.01.26 00:58:27;-6,81;0,00;45,37;8,39;0,32
19.01.26 00:58:29;-6,81;0,00;45,37;8,48;0,29
19.01.26 00:58:32;-6,81;0,00;45,37;8,62;0,26
19.01.26 00:58:34;-6,86;0,00;45,70;8,71;0,54
19.01.26 00:58:36;-6,86;0,00;45,70;8,80;0,49
19.01.26 00:58:38;-6,86;0,00;45,70;8,89;0,44
19.01.26 00:58:40;-6,86;0,00;45,70;8,98;0,40
19.01.26 00:58:42;-6,86;0,00;45,70;9,07;0,36
19.01.26 00:58:44;-6,86;0,00;46,03;9,16;0,65
19.01.26 00:58:46;-6,91;0,00;46,03;9,26;0,58
19.01.26 00:58:48;-6,91;0,00;46,03;9,35;0,53
19.01.26 00:58:50;-6,91;0,00;46,03;9,44;0,48
19.01.26 00:58:52;-6,91;0,00;46,03;9,53;0,43
19.01.26 00:58:54;-6,91;0,00;46,03;9,62;0,39
19.01.26 00:58:56;-6,91;0,00;46,03;9,72;0,35
19.01.26 00:58:58;-6,91;0,00;46,03;9,81;0,32
19.01.26 00:59:00;-6,91;0,00;46,03;9,90;0,28
19.01.26 00:59:02;-6,91;0,00;46,03;9,99;0,25
19.01.26 00:59:04;-6,91;0,00;46,03;10,08;0,23
19.01.26 00:59:06;-6,91;0,00;46,03;10,22;0,20
19.01.26 00:59:09;-6,91;0,00;46,03;10,31;0,18
19.01.26 00:59:11;-6,91;0,00;46,03;10,41;0,17
19.01.26 00:59:13;-6,91;0,00;46,03;10,50;0,48
19.01.26 00:59:15;-6,95;0,00;46,36;10,59;0,11
19.01.26 00:59:17;-6,95;0,00;46,36;10,68;0,41
19.01.26 00:59:19;-6,95;0,00;46,03;10,78;0,05
19.01.26 00:59:21;-6,91;0,00;46,36;10,87;0,37
19.01.26 00:59:23;-6,95;0,00;46,03;10,96;0,02
19.01.26 00:59:25;-6,95;0,00;46,36;11,05;0,32
19.01.26 00:59:27;-6,95;0,00;46,36;11,15;0,29
19.01.26 00:59:29;-6,95;0,00;46,36;11,24;0,26
19.01.26 00:59:31;-6,91;0,00;46,03;11,33;-0,08
19.01.26 00:59:33;-6,95;0,00;46,36;11,42;0,23
19.01.26 00:59:35;-6,95;0,00;46,36;11,52;0,21
19.01.26 00:59:37;-6,95;0,00;46,36;11,61;0,18
19.01.26 00:59:40;-6,95;0,00;46,36;11,75;0,17
19.01.26 00:59:42;-6,95;0,00;46,36;11,84;0,15
19.01.26 00:59:44;-6,95;0,00;46,36;11,93;0,14
19.01.26 00:59:46;-6,95;0,00;46,36;12,03;0,12
19.01.26 00:59:48;-6,95;0,00;46,36;12,12;0,11
19.01.26 00:59:50;-6,95;0,00;46,36;12,21;0,10
19.01.26 00:59:52;-6,95;0,00;46,36;12,31;0,09
19.01.26 00:59:54;-6,95;0,00;46,36;12,40;0,08
19.01.26 00:59:56;-6,95;0,00;46,36;12,49;0,07
19.01.26 00:59:58;-6,95;0,00;46,36;12,58;0,07
19.01.26 01:00:00;-6,95;0,00;46,36;12,68;0,06
19.01.26 01:00:02;-6,95;0,00;46,36;12,77;0,05
19.01.26 01:00:04;-6,95;0,00;46,36;12,86;0,05
19.01.26 01:00:06;-6,95;0,00;46,36;12,95;0,37
19.01.26 01:00:08;-7,00;0,00;46,69;13,05;0,35
19.01.26 01:00:11;-6,95;0,00;46,36;13,19;0,02
19.01.26 01:00:13;-6,95;0,00;46,36;13,28;0,02
19.01.26 01:00:15;-7,00;0,00;46,69;13,37;-0,00
19.01.26 01:00:17;-6,95;0,00;46,36;13,47;-0,00
19.01.26 01:00:19;-6,95;0,00;46,36;13,56;-0,00
19.01.26 01:00:21;-6,95;0,00;46,36;13,65;-0,00
19.01.26 01:00:23;-6,95;0,00;46,69;13,74;0,33
19.01.26 01:00:25;-7,00;0,00;46,36;13,84;-0,02
19.01.26 01:00:27;-7,00;0,00;46,69;13,93;0,29
19.01.26 01:00:29;-7,00;0,00;46,36;14,02;-0,06
19.01.26 01:00:31;-6,95;0,00;46,36;14,12;-0,05
19.01.26 01:00:33;-6,95;0,00;46,36;14,21;-0,05
19.01.26 01:00:35;-6,95;0,00;46,36;14,30;-0,04
19.01.26 01:00:37;-6,95;0,00;46,36;14,39;-0,04
19.01.26 01:00:39;-6,95;0,00;46,36;14,49;-0,03
19.01.26 01:00:41;-6,95;0,00;46,36;14,58;-0,03
19.01.26 01:00:43;-6,95;0,00;46,36;14,67;-0,03
19.01.26 01:00:46;-6,91;0,00;46,03;14,81;-0,01
19.01.26 01:00:48;-6,95;0,00;46,36;14,90;-0,01
19.01.26 01:00:50;-6,95;0,00;46,36;15,00;-0,01
19.01.26 01:00:52;-6,95;0,00;46,03;15,09;-0,32
19.01.26 01:00:54;-6,95;0,00;46,03;15,18;-0,31
19.01.26 01:00:56;-6,91;0,00;46,36;15,27;0,04
19.01.26 01:00:58;-6,95;0,00;46,36;15,37;0,03
19.01.26 01:01:00;-6,91;0,00;46,36;15,46;0,05
19.01.26 01:01:02;-6,95;0,00;46,36;15,55;0,04
19.01.26 01:01:04;-6,91;0,00;46,03;15,64;-0,26
19.01.26 01:01:06;-6,95;0,00;46,36;15,74;0,07
19.01.26 01:01:08;-6,91;0,00;46,03;15,83;-0,24
19.01.26 01:01:10;-6,91;0,00;46,03;15,92;-0,21
19.01.26 01:01:12;-6,91;0,00;46,03;16,01;-0,18
19.01.26 01:01:14;-6,91;0,00;46,03;16,10;-0,17
19.01.26 01:01:16;-6,91;0,00;46,03;16,20;-0,15
19.01.26 01:01:18;-6,91;0,00;46,03;16,33;-0,14
19.01.26 01:01:21;-6,91;0,00;46,03;16,43;-0,12
19.01.26 01:01:23;-6,91;0,00;46,03;16,52;-0,11
19.01.26 01:01:25;-6,91;0,00;46,03;16,61;-0,10
19.01.26 01:01:27;-6,91;0,00;46,03;16,70;-0,09
19.01.26 01:01:29;-6,91;0,00;46,03;16,79;-0,08
19.01.26 01:01:31;-6,91;0,00;46,03;16,89;-0,07
19.01.26 01:01:33;-6,91;0,00;45,70;16,98;-0,40
19.01.26 01:01:35;-6,86;0,00;46,03;17,07;-0,04
19.01.26 01:01:37;-6,91;0,00;45,70;17,16;-0,37
19.01.26 01:01:39;-6,86;0,00;46,03;17,25;-0,02
19.01.26 01:01:41;-6,86;0,00;45,70;17,35;-0,32
19.01.26 01:01:43;-6,86;0,00;45,70;17,44;-0,29
19.01.26 01:01:45;-6,86;0,00;45,70;17,53;-0,27
19.01.26 01:01:47;-6,86;0,00;45,70;17,62;-0,23
19.01.26 01:01:49;-6,86;0,00;45,70;17,71;-0,21
19.01.26 01:01:51;-6,86;0,00;45,70;17,80;-0,19
19.01.26 01:01:53;-6,86;0,00;45,70;17,89;-0,17
19.01.26 01:01:55;-6,86;0,00;45,70;18,03;-0,15
19.01.26 01:01:58;-6,86;0,00;45,70;18,12;-0,14
19.01.26 01:02:00;-6,86;0,00;45,70;18,17;-0,13
19.01.26 01:02:02;-6,86;0,00;45,70;18,31;-0,11
19.01.26 01:02:04;-6,86;0,00;45,70;18,40;-0,10
19.01.26 01:02:06;-6,86;0,00;45,70;18,49;-0,09
19.01.26 01:02:08;-6,81;0,00;45,37;18,58;-0,39
19.01.26 01:02:10;-6,81;0,00;45,37;18,67;-0,35
19.01.26 01:02:12;-6,81;0,00;45,37;18,76;-0,32
19.01.26 01:02:14;-6,81;0,00;45,37;18,85;-0,29
19.01.26 01:02:16;-6,81;0,00;45,37;18,94;-0,26
19.01.26 01:02:18;-6,81;0,00;45,37;19,03;-0,24
19.01.26 01:02:20;-6,81;0,00;45,37;19,12;-0,21
19.01.26 01:02:22;-6,81;0,00;45,37;19,21;-0,19
19.01.26 01:02:24;-6,76;0,00;45,04;19,30;-0,46
19.01.26 01:02:26;-6,76;0,00;45,04;19,39;-0,41
19.01.26 01:02:28;-6,76;0,00;45,04;19,48;-0,37
19.01.26 01:02:30;-6,76;0,00;45,04;19,57;-0,34
19.01.26 01:02:32;-6,76;0,00;45,04;19,71;-0,31
19.01.26 01:02:35;-6,76;0,00;45,04;19,80;-0,28
19.01.26 01:02:37;-6,76;0,00;45,04;19,89;-0,25
19.01.26 01:02:39;-6,76;0,00;45,04;19,98;-0,23
