Date/Time;dkp_mult;dki_mult;dkd_mult;Kp_suggested;Ki_suggested;Kd_suggested;is_step;updated
19.01.26 00:49:25;0,0800;0,1500;0,0000;15,2400;1030,0000;20,0000;0;1
19.01.26 00:49:27;0,0000;0,0000;0,0000;15,2400;1030,0000;20,0000;0;0
19.01.26 00:49:29;0,0000;0,0000;0,0000;15,2400;1030,0000;20,0000;0;0
19.01.26 00:49:31;0,0800;0,1500;0,0000;15,4838;1060,9000;20,0000;0;1
19.01.26 00:49:33;0,0000;0,0000;0,0000;15,4838;1060,9000;20,0000;0;0
19.01.26 00:49:36;0,0000;0,0000;0,0000;15,4838;1060,9000;20,0000;0;0
19.01.26 00:49:38;0,0800;0,1500;0,0000;15,7316;1092,7270;20,0000;0;1
19.01.26 00:49:40;0,0000;0,0000;0,0000;15,7316;1092,7270;20,0000;0;0
19.01.26 00:49:42;0,0000;0,0000;0,0000;15,7316;1092,7270;20,0000;0;0
19.01.26 00:49:44;0,0800;0,1500;0,0000;15,9833;1125,5088;20,0000;0;1
19.01.26 00:49:46;0,0000;0,0000;0,0000;15,9833;1125,5088;20,0000;0;0
19.01.26 00:49:48;0,0000;0,0000;0,0000;15,9833;1125,5088;20,0000;0;0
19.01.26 00:49:50;0,0800;0,1500;0,0000;16,2390;1159,2741;20,0001;0;1
19.01.26 00:49:52;0,0000;0,0000;0,0000;16,2390;1159,2741;20,0001;0;0
19.01.26 00:49:54;0,0000;0,0000;0,0000;16,2390;1159,2741;20,0001;0;0
19.01.26 00:49:56;0,0800;0,1500;0,0000;16,4988;1194,0523;20,0001;0;1
19.01.26 00:49:58;0,0000;0,0000;0,0000;16,4988;1194,0523;20,0001;0;0
19.01.26 00:50:00;0,0000;0,0000;0,0000;16,4988;1194,0523;20,0001;0;0
19.01.26 00:50:02;0,0800;0,1500;0,0000;16,7628;1229,8739;20,0002;0;1
19.01.26 00:50:04;0,0000;0,0000;0,0000;16,7628;1229,8739;20,0002;0;0
19.01.26 00:50:06;0,0000;0,0000;0,0000;16,7628;1229,8739;20,0002;0;0
19.01.26 00:50:08;0,0800;0,1500;0,0000;17,0310;1266,7701;20,0002;0;1
19.01.26 00:50:10;0,0000;0,0000;0,0000;17,0310;1266,7701;20,0002;0;0
19.01.26 00:50:13;0,0000;0,0000;0,0000;17,0310;1266,7701;20,0002;0;0
19.01.26 00:50:15;0,0800;0,1500;0,0000;17,3035;1304,7732;20,0002;0;1
19.01.26 00:50:17;0,0000;0,0000;0,0000;17,3035;1304,7732;20,0002;0;0
19.01.26 00:50:19;0,0000;0,0000;0,0000;17,3035;1304,7732;20,0002;0;0
19.01.26 00:50:21;0,0174;0,1500;0,0000;17,3637;1343,9164;20,0002;0;1
19.01.26 00:50:23;0,0000;0,0000;0,0000;17,3637;1343,9164;20,0002;0;0
19.01.26 00:50:25;0,0000;0,0000;0,0000;17,3637;1343,9164;20,0002;0;0
19.01.26 00:50:27;0,0000;0,1500;0,0000;17,3637;1384,2339;20,0002;0;1
19.01.26 00:50:29;0,0000;0,0000;0,0000;17,3637;1384,2339;20,0002;0;0
19.01.26 00:50:31;0,0000;0,0000;0,0000;17,3637;1384,2339;20,0002;0;0
19.01.26 00:50:33;0,0000;0,1500;0,0000;17,3637;1425,7609;20,0002;0;1
19.01.26 00:50:35;0,0000;0,0000;0,0000;17,3637;1425,7609;20,0002;0;0
19.01.26 00:50:37;0,0000;0,0000;0,0000;17,3637;1425,7609;20,0002;0;0
19.01.26 00:50:39;0,0000;0,1500;0,0000;17,3637;1468,5337;20,0002;0;1
19.01.26 00:50:41;0,0000;0,0000;0,0000;17,3637;1468,5337;20,0002;0;0
19.01.26 00:50:43;0,0000;0,0000;0,0000;17,3637;1468,5337;20,0002;0;0
19.01.26 00:50:45;0,0000;0,1500;0,0000;17,3637;1512,5897;20,0002;0;1
19.01.26 00:50:48;0,0000;0,0000;0,0000;17,3637;1512,5897;20,0002;0;0
19.01.26 00:50:50;0,0000;0,0000;0,0000;17,3637;1512,5897;20,0002;0;0
19.01.26 00:50:52;0,0000;0,1500;0,0000;17,3637;1557,9674;20,0002;0;1
19.01.26 00:50:54;0,0000;0,0000;0,0000;17,3637;1557,9674;20,0002;0;0
19.01.26 00:50:56;0,0000;0,0000;0,0000;17,3637;1557,9674;20,0002;0;0
19.01.26 00:50:58;0,0000;0,1500;0,0000;17,3637;1604,7064;20,0002;0;1
19.01.26 00:51:00;0,0000;0,0000;0,0000;17,3637;1604,7064;20,0002;0;0
19.01.26 00:51:02;0,0000;0,0000;0,0000;17,3637;1604,7064;20,0002;0;0
19.01.26 00:51:04;0,0000;0,1500;0,0000;17,3637;1652,8476;20,0002;0;1
19.01.26 00:51:06;0,0000;0,0000;0,0000;17,3637;1652,8476;20,0002;0;0
19.01.26 00:51:08;0,0000;0,0000;0,0000;17,3637;1652,8476;20,0002;0;0
19.01.26 00:51:10;0,0000;0,1500;0,0000;17,3637;1702,4331;20,0002;0;1
19.01.26 00:51:12;0,0000;0,0000;0,0000;17,3637;1702,4331;20,0002;0;0
19.01.26 00:51:14;0,0000;0,0000;0,0000;17,3637;1702,4331;20,0002;0;0
19.01.26 00:51:16;0,0000;0,1500;0,0000;17,3637;1753,5061;20,0002;0;1
19.01.26 00:51:18;0,0000;0,0000;0,0000;17,3637;1753,5061;20,0002;0;0
19.01.26 00:51:20;0,0000;0,0000;0,0000;17,3637;1753,5061;20,0002;0;0
19.01.26 00:51:23;0,0000;0,1500;0,0000;17,3637;1802,8048;20,0002;0;1
19.01.26 00:51:25;0,0000;0,0000;0,0000;17,3637;1802,8048;20,0002;0;0
19.01.26 00:51:27;0,0000;0,0000;0,0000;17,3637;1802,8048;20,0002;0;0
19.01.26 00:51:29;0,0000;0,1500;0,0000;17,3637;1842,2439;20,0002;0;1
19.01.26 00:51:31;0,0000;0,0000;0,0000;17,3637;1842,2439;20,0002;0;0
19.01.26 00:51:33;0,0000;0,0000;0,0000;17,3637;1842,2439;20,0002;0;0
19.01.26 00:51:35;0,0000;0,1500;0,0000;17,3637;1873,7951;20,0002;0;1
19.01.26 00:51:37;0,0000;0,0000;0,0000;17,3637;1873,7951;20,0002;0;0
19.01.26 00:51:39;0,0000;0,0000;0,0000;17,3637;1873,7951;20,0002;0;0
19.01.26 00:51:41;0,0455;0,1500;0,0000;17,5217;1899,0361;20,0002;0;1
19.01.26 00:51:43;0,0000;0,0000;0,0000;17,5217;1899,0361;20,0002;0;0
19.01.26 00:51:45;0,0000;0,0000;0,0000;17,5217;1899,0361;20,0002;0;0
19.01.26 00:51:47;0,0455;0,1500;0,0000;17,6810;1919,2289;20,0002;0;1
19.01.26 00:51:49;0,0000;0,0000;0,0000;17,6810;1919,2289;20,0002;0;0
19.01.26 00:51:51;0,0000;0,0000;0,0000;17,6810;1919,2289;20,0002;0;0
19.01.26 00:51:53;0,0455;0,1500;0,0000;17,8419;1935,3831;20,0002;0;1
19.01.26 00:51:56;0,0000;0,0000;0,0000;17,8419;1935,3831;20,0002;0;0
19.01.26 00:51:58;0,0000;0,0000;0,0000;17,8419;1935,3831;20,0002;0;0
19.01.26 00:52:00;-0,0000;0,1500;0,0000;17,8418;1948,3065;20,0002;0;1
19.01.26 00:52:02;0,0000;0,0000;0,0000;17,8418;1948,3065;20,0002;0;0
19.01.26 00:52:04;0,0000;0,0000;0,0000;17,8418;1948,3065;20,0002;0;0
19.01.26 00:52:06;-0,0000;0,1500;0,0000;17,8417;1958,6452;20,0002;0;1
19.01.26 00:52:08;0,0000;0,0000;0,0000;17,8417;1958,6452;20,0002;0;0
19.01.26 00:52:10;0,0000;0,0000;0,0000;17,8417;1958,6452;20,0002;0;0
19.01.26 00:52:12;-0,0000;0,0872;0,0000;17,8416;1966,9161;20,0002;0;1
19.01.26 00:52:14;0,0000;0,0000;0,0000;17,8416;1966,9161;20,0002;0;0
19.01.26 00:52:16;0,0000;0,0000;0,0000;17,8416;1966,9161;20,0002;0;0
19.01.26 00:52:18;-0,0000;0,0872;0,0000;17,8415;1973,5329;20,0002;0;1
19.01.26 00:52:20;0,0000;0,0000;0,0000;17,8415;1973,5329;20,0002;0;0
19.01.26 00:52:22;0,0000;0,0000;0,0000;17,8415;1973,5329;20,0002;0;0
19.01.26 00:52:24;-0,0000;0,0872;0,0000;17,8415;1978,8263;20,0002;0;1
19.01.26 00:52:26;0,0000;0,0000;0,0000;17,8415;1978,8263;20,0002;0;0
19.01.26 00:52:29;0,0000;0,0000;0,0000;17,8415;1978,8263;20,0002;0;0
19.01.26 00:52:31;-0,0000;0,0872;0,0000;17,8414;1983,0611;20,0002;0;1
19.01.26 00:52:33;0,0000;0,0000;0,0000;17,8414;1983,0611;20,0002;0;0
19.01.26 00:52:35;0,0000;0,0000;0,0000;17,8414;1983,0611;20,0002;0;0
19.01.26 00:52:37;-0,0000;0,1500;0,0000;17,8413;1986,4489;20,0002;0;1
19.01.26 00:52:39;0,0000;0,0000;0,0000;17,8413;1986,4489;20,0002;0;0
19.01.26 00:52:41;0,0000;0,0000;0,0000;17,8413;1986,4489;20,0002;0;0
