run_id,start_ts,end_ts,duration_s,num_samples,kp,ki,kd,mse,cost,tail_mae,negative_overshoot,time_below_0,min_temp,tail_start_index
run_1774299259_5eb87608,1774299261.1636531,1774300158.0399132,896.8762600421906,357,6.0,1000.0,5.0,155.88855840815248,120.39132419679983,2.257430000580507,3.294548273086548,479.6705479621887,-3.294548273086548,160
