run_id,timestamp,kp,ki,kd,temp,temp_ref,temp_raw,temp_u,temp_u_p,temp_u_i,temp_u_d,sq_error,mae,start_temp_measured,target_temp_measured,delta_temp_measured
run_1775493131_ea3709fa,1775493136.6614106,6.0,981.0,11.0,25.372303009033203,-5.0,22.043842315673828,-100.0,-100.0,0.0,-0.0076044825837016106,922.4767900725274,30.372303009033203,25.372303009033203,-5.0,30.372303009033203
run_1775493131_ea3709fa,1775493144.7430897,6.0,981.0,11.0,25.416786193847656,-5.0,22.093883514404297,-100.0,-100.0,0.0,-0.2893216609954834,925.1808823622414,30.416786193847656,25.372303009033203,-5.0,30.372303009033203
run_1775493131_ea3709fa,1775493152.8234293,6.0,981.0,11.0,25.416786193847656,-5.0,22.093883514404297,-100.0,-100.0,0.0,-0.19374370574951172,925.1808823622414,30.416786193847656,25.372303009033203,-5.0,30.372303009033203
run_1775493131_ea3709fa,1775493160.904359,6.0,981.0,11.0,25.416786193847656,-5.0,22.093883514404297,-100.0,-100.0,0.0,-0.5291338562965393,925.1808823622414,30.416786193847656,25.372303009033203,-5.0,30.372303009033203
run_1775493131_ea3709fa,1775493168.9799855,6.0,981.0,11.0,25.461238861083984,-5.0,22.143892288208008,-100.0,-100.0,0.0,-0.3719424605369568,927.8870729520131,30.461238861083984,25.372303009033203,-5.0,30.372303009033203
run_1775493131_ea3709fa,1775493177.062303,6.0,981.0,11.0,25.461238861083984,-5.0,22.143892288208008,-100.0,-100.0,0.0,-0.24907054007053375,927.8870729520131,30.461238861083984,25.372303009033203,-5.0,30.372303009033203
run_1775493131_ea3709fa,1775493185.1377277,6.0,981.0,11.0,25.461238861083984,-5.0,22.143892288208008,-100.0,-100.0,0.0,-0.16678966581821442,927.8870729520131,30.461238861083984,25.372303009033203,-5.0,30.372303009033203
run_1775493131_ea3709fa,1775493193.2173057,6.0,981.0,11.0,25.461238861083984,-5.0,22.193872451782227,-100.0,-100.0,0.0,-0.44043248891830444,927.8870729520131,30.461238861083984,25.372303009033203,-5.0,30.372303009033203
run_1775493131_ea3709fa,1775493201.3024566,6.0,981.0,11.0,25.505664825439453,-5.0,22.193872451782227,-100.0,-100.0,0.0,-0.29493483901023865,930.5955864420539,30.505664825439453,25.372303009033203,-5.0,30.372303009033203
run_1775493131_ea3709fa,1775493209.3807871,6.0,981.0,11.0,25.505664825439453,-5.0,22.193872451782227,-100.0,-100.0,0.0,-0.19750255346298218,930.5955864420539,30.505664825439453,25.372303009033203,-5.0,30.372303009033203
run_1775493131_ea3709fa,1775493217.4646995,6.0,981.0,11.0,25.505664825439453,-5.0,22.193872451782227,-100.0,-100.0,0.0,-0.5156501531600952,930.5955864420539,30.505664825439453,25.372303009033203,-5.0,30.372303009033203
run_1775493131_ea3709fa,1775493225.5421727,6.0,981.0,11.0,25.55017852783203,-5.0,22.24394989013672,-100.0,-100.0,0.0,-0.32842227816581726,933.3134080824093,30.55017852783203,25.372303009033203,-5.0,30.372303009033203
run_1775493131_ea3709fa,1775493233.6199372,6.0,981.0,11.0,25.55017852783203,-5.0,22.24394989013672,-100.0,-100.0,0.0,-0.21992740035057068,933.3134080824093,30.55017852783203,25.372303009033203,-5.0,30.372303009033203
run_1775493131_ea3709fa,1775493241.6915402,6.0,981.0,11.0,25.55017852783203,-5.0,22.24394989013672,-100.0,-100.0,0.0,0.18999932706356049,933.3134080824093,30.55017852783203,25.372303009033203,-5.0,30.372303009033203
run_1775493131_ea3709fa,1775493249.7728374,6.0,981.0,11.0,25.461238861083984,-5.0,22.143892288208008,-100.0,-100.0,0.0,1.1273237466812134,927.8870729520131,30.461238861083984,25.372303009033203,-5.0,30.372303009033203
run_1775493131_ea3709fa,1775493257.859109,6.0,981.0,11.0,25.283370971679688,-5.0,21.94379234313965,-100.0,-100.0,0.0,2.405413866043091,917.0825574083719,30.283370971679688,25.372303009033203,-5.0,30.372303009033203
run_1775493131_ea3709fa,1775493265.9405184,6.0,981.0,11.0,25.105575561523438,-5.0,21.693700790405273,-100.0,-100.0,0.0,3.31037974357605,906.3456798905972,30.105575561523438,25.372303009033203,-5.0,30.372303009033203
run_1775493131_ea3709fa,1775493274.0125165,6.0,981.0,11.0,24.838809967041016,-5.0,21.34366226196289,-100.0,-100.0,0.0,4.514612197875977,890.3545802491863,29.838809967041016,25.372303009033203,-5.0,30.372303009033203
run_1775493131_ea3709fa,1775493282.120363,6.0,981.0,11.0,24.483177185058594,-5.0,20.993562698364258,-100.0,-100.0,0.0,5.64409065246582,869.2577369255596,29.483177185058594,25.372303009033203,-5.0,30.372303009033203
run_1775493131_ea3709fa,1775493290.1816342,6.0,981.0,11.0,24.127613067626953,-5.0,20.543577194213867,-100.0,-100.0,0.0,6.717468738555908,848.4178430173924,29.127613067626953,25.372303009033203,-5.0,30.372303009033203
run_1775493131_ea3709fa,1775493298.2581751,6.0,981.0,11.0,23.72765350341797,-5.0,20.043624877929688,-100.0,-100.0,0.0,7.856729030609131,825.2780758124427,28.72765350341797,25.372303009033203,-5.0,30.372303009033203
run_1775493131_ea3709fa,1775493306.331083,6.0,981.0,11.0,23.194446563720703,-5.0,19.543746948242188,-100.0,-100.0,0.0,8.98753833770752,794.9268170345022,28.194446563720703,25.372303009033203,-5.0,30.372303009033203
run_1775493131_ea3709fa,1775493314.417311,6.0,981.0,11.0,22.750158309936523,-5.0,18.993988037109375,-100.0,-100.0,0.0,9.418684005737305,770.0712862265391,27.750158309936523,25.372303009033203,-5.0,30.372303009033203
run_1775493131_ea3709fa,1775493322.4982376,6.0,981.0,11.0,22.350419998168945,-5.0,18.49430274963379,-100.0,-100.0,0.0,9.77932357788086,748.0454740762398,27.350419998168945,25.372303009033203,-5.0,30.372303009033203
run_1775493131_ea3709fa,1775493333.5988746,6.0,981.0,11.0,21.639829635620117,-5.0,17.744903564453125,-100.0,-100.0,0.0,10.164066314697266,709.6805230148639,26.639829635620117,25.372303009033203,-5.0,30.372303009033203
