Date/Time;Temperature;Setpoint Temperature °C;Temperature Control (P) %;Temperature Control (I) %;Temperature Control (D) %
18.01.26 17:47:00;-6,06;0,00;40,42;19,89;-0,15
18.01.26 17:47:02;-6,06;0,00;40,42;19,97;-0,14
18.01.26 17:47:04;-6,06;0,00;40,42;20,05;-0,13
18.01.26 17:47:06;-6,01;0,00;40,42;20,13;-0,11
18.01.26 17:47:08;-6,06;0,00;40,08;20,21;-0,19
18.01.26 17:47:10;-6,01;0,00;40,08;20,29;-0,17
18.01.26 17:47:12;-6,01;0,00;40,08;20,37;-0,16
18.01.26 17:47:14;-6,01;0,00;40,08;20,45;-0,14
18.01.26 17:47:16;-6,01;0,00;40,08;20,53;-0,12
18.01.26 17:47:18;-6,01;0,00;40,08;20,61;-0,11
18.01.26 17:47:20;-6,01;0,00;40,08;20,73;-0,10
18.01.26 17:47:23;-6,01;0,00;40,08;20,81;-0,09
18.01.26 17:47:25;-6,01;0,00;40,08;20,89;-0,08
18.01.26 17:47:27;-6,01;0,00;40,08;20,97;-0,07
18.01.26 17:47:29;-6,01;0,00;40,08;21,05;-0,07
18.01.26 17:47:31;-6,01;0,00;40,08;21,13;-0,06
18.01.26 17:47:33;-6,01;0,00;40,08;21,21;-0,05
18.01.26 17:47:35;-6,01;0,00;39,75;21,29;-0,15
18.01.26 17:47:37;-5,96;0,00;39,75;21,37;-0,13
18.01.26 17:47:39;-5,96;0,00;39,75;21,45;-0,12
18.01.26 17:47:41;-5,96;0,00;39,75;21,53;-0,11
18.01.26 17:47:43;-5,96;0,00;39,75;21,61;-0,09
18.01.26 17:47:45;-5,96;0,00;39,75;21,69;-0,08
18.01.26 17:47:47;-5,96;0,00;39,75;21,77;-0,08
18.01.26 17:47:49;-5,96;0,00;39,75;21,85;-0,07
18.01.26 17:47:51;-5,96;0,00;39,75;21,97;-0,06
18.01.26 17:47:54;-5,96;0,00;39,75;22,05;-0,06
18.01.26 17:47:56;-5,96;0,00;39,75;22,13;-0,05
18.01.26 17:47:58;-5,96;0,00;39,42;22,21;-0,14
18.01.26 17:48:00;-5,91;0,00;39,75;22,29;-0,03
18.01.26 17:48:02;-5,96;0,00;39,42;22,37;-0,12
18.01.26 17:48:04;-5,91;0,00;39,42;22,45;-0,11
18.01.26 17:48:06;-5,91;0,00;39,42;22,52;-0,10
18.01.26 17:48:08;-5,91;0,00;39,42;22,60;-0,09
18.01.26 17:48:10;-5,91;0,00;39,42;22,68;-0,08
18.01.26 17:48:12;-5,91;0,00;39,42;22,76;-0,07
18.01.26 17:48:14;-5,91;0,00;39,42;22,84;-0,07
18.01.26 17:48:16;-5,91;0,00;39,42;22,92;-0,06
18.01.26 17:48:18;-5,86;0,00;39,09;23,00;-0,14
18.01.26 17:48:20;-5,86;0,00;39,09;23,11;-0,13
18.01.26 17:48:23;-5,86;0,00;39,09;23,19;-0,12
18.01.26 17:48:25;-5,86;0,00;39,09;23,27;-0,10
18.01.26 17:48:27;-5,86;0,00;39,09;23,35;-0,09
18.01.26 17:48:29;-5,81;0,00;38,76;23,43;-0,18
18.01.26 17:48:31;-5,81;0,00;38,76;23,50;-0,16
18.01.26 17:48:33;-5,81;0,00;38,76;23,58;-0,15
18.01.26 17:48:35;-5,81;0,00;38,76;23,66;-0,13
18.01.26 17:48:37;-5,81;0,00;38,76;23,74;-0,12
18.01.26 17:48:39;-5,81;0,00;38,43;23,81;-0,21
18.01.26 17:48:41;-5,81;0,00;38,76;23,89;-0,09
18.01.26 17:48:43;-5,81;0,00;38,76;23,97;-0,08
18.01.26 17:48:45;-5,76;0,00;38,43;24,05;-0,16
18.01.26 17:48:47;-5,76;0,00;38,43;24,12;-0,14
18.01.26 17:48:49;-5,76;0,00;38,43;24,20;-0,13
18.01.26 17:48:51;-5,76;0,00;38,43;24,31;-0,12
18.01.26 17:48:54;-5,76;0,00;38,43;24,39;-0,11
18.01.26 17:48:56;-5,76;0,00;38,43;24,47;-0,10
18.01.26 17:48:58;-5,72;0,00;38,10;24,54;-0,18
18.01.26 17:49:00;-5,72;0,00;38,10;24,62;-0,16
18.01.26 17:49:02;-5,72;0,00;38,10;24,70;-0,15
18.01.26 17:49:04;-5,72;0,00;38,10;24,77;-0,13
18.01.26 17:49:06;-5,72;0,00;38,10;24,85;-0,12
18.01.26 17:49:08;-5,72;0,00;38,10;24,93;-0,11
18.01.26 17:49:10;-5,67;0,00;37,77;25,00;-0,19
18.01.26 17:49:12;-5,67;0,00;37,77;25,08;-0,17
18.01.26 17:49:14;-5,67;0,00;37,77;25,15;-0,15
18.01.26 17:49:16;-5,67;0,00;37,77;25,23;-0,13
18.01.26 17:49:18;-5,67;0,00;37,77;25,30;-0,12
18.01.26 17:49:20;-5,62;0,00;37,44;25,38;-0,20
18.01.26 17:49:22;-5,62;0,00;37,44;25,49;-0,18
18.01.26 17:49:25;-5,62;0,00;37,44;25,57;-0,16
18.01.26 17:49:27;-5,62;0,00;37,44;25,64;-0,15
18.01.26 17:49:29;-5,62;0,00;37,44;25,72;-0,13
18.01.26 17:49:31;-5,62;0,00;37,44;25,79;-0,12
18.01.26 17:49:33;-5,57;0,00;37,44;25,86;-0,10
18.01.26 17:49:35;-5,57;0,00;37,11;25,94;-0,19
18.01.26 17:49:37;-5,57;0,00;37,11;26,01;-0,17
18.01.26 17:49:39;-5,57;0,00;37,11;26,09;-0,15
18.01.26 17:49:41;-5,57;0,00;37,11;26,16;-0,14
18.01.26 17:49:43;-5,57;0,00;37,11;26,24;-0,12
18.01.26 17:49:45;-5,57;0,00;37,11;26,31;-0,11
18.01.26 17:49:47;-5,57;0,00;37,11;26,38;-0,19
18.01.26 17:49:49;-5,57;0,00;37,11;26,46;-0,18
18.01.26 17:49:51;-5,52;0,00;36,78;26,57;-0,16
18.01.26 17:49:54;-5,52;0,00;36,78;26,64;-0,15
18.01.26 17:49:56;-5,52;0,00;36,78;26,72;-0,13
18.01.26 17:49:58;-5,52;0,00;36,78;26,79;-0,12
18.01.26 17:50:00;-5,52;0,00;36,78;26,86;-0,11
18.01.26 17:50:02;-5,52;0,00;36,78;26,94;-0,10
18.01.26 17:50:04;-5,52;0,00;36,45;27,01;-0,19
18.01.26 17:50:06;-5,47;0,00;36,45;27,08;-0,17
18.01.26 17:50:08;-5,47;0,00;36,45;27,16;-0,15
18.01.26 17:50:10;-5,47;0,00;36,45;27,23;-0,14
18.01.26 17:50:12;-5,47;0,00;36,45;27,30;-0,12
18.01.26 17:50:14;-5,47;0,00;36,45;27,37;-0,11
18.01.26 17:50:16;-5,47;0,00;36,45;27,45;-0,10
18.01.26 17:50:18;-5,42;0,00;36,12;27,52;-0,18
18.01.26 17:50:20;-5,42;0,00;36,12;27,59;-0,16
18.01.26 17:50:23;-5,42;0,00;36,12;27,70;-0,15
18.01.26 17:50:25;-5,42;0,00;36,12;27,77;-0,13
18.01.26 17:50:27;-5,42;0,00;35,79;27,84;-0,21
18.01.26 17:50:29;-5,37;0,00;35,79;27,92;-0,19
18.01.26 17:50:31;-5,37;0,00;35,79;27,99;-0,18
18.01.26 17:50:33;-5,37;0,00;35,79;28,06;-0,16
18.01.26 17:50:35;-5,37;0,00;35,79;28,13;-0,14
18.01.26 17:50:37;-5,37;0,00;35,79;28,20;-0,13
18.01.26 17:50:39;-5,37;0,00;35,79;28,27;-0,12
18.01.26 17:50:41;-5,37;0,00;35,79;28,35;-0,11
18.01.26 17:50:43;-5,37;0,00;35,79;28,42;-0,10
18.01.26 17:50:45;-5,37;0,00;35,79;28,49;-0,08
18.01.26 17:50:47;-5,37;0,00;35,79;28,56;-0,08
18.01.26 17:50:49;-5,37;0,00;35,79;28,63;-0,16
18.01.26 17:50:51;-5,37;0,00;35,79;28,74;-0,05
18.01.26 17:50:54;-5,37;0,00;35,79;28,81;-0,14
18.01.26 17:50:56;-5,32;0,00;35,46;28,88;-0,13
18.01.26 17:50:58;-5,32;0,00;35,46;28,95;-0,12
18.01.26 17:51:00;-5,32;0,00;35,46;29,02;-0,11
18.01.26 17:51:02;-5,32;0,00;35,46;29,09;-0,10
18.01.26 17:51:04;-5,32;0,00;35,46;29,16;-0,09
18.01.26 17:51:06;-5,32;0,00;35,46;29,24;-0,08
18.01.26 17:51:08;-5,32;0,00;35,13;29,31;-0,17
18.01.26 17:51:10;-5,27;0,00;35,13;29,38;-0,15
18.01.26 17:51:12;-5,27;0,00;35,13;29,45;-0,14
18.01.26 17:51:14;-5,27;0,00;35,13;29,52;-0,12
18.01.26 17:51:16;-5,27;0,00;35,13;29,59;-0,11
18.01.26 17:51:18;-5,27;0,00;35,13;29,66;-0,20
18.01.26 17:51:20;-5,22;0,00;34,80;29,73;-0,18
18.01.26 17:51:23;-5,22;0,00;34,80;29,83;-0,16
18.01.26 17:51:25;-5,22;0,00;34,80;29,90;-0,14
18.01.26 17:51:27;-5,22;0,00;34,80;29,97;-0,13
18.01.26 17:51:29;-5,22;0,00;34,80;30,04;-0,12
18.01.26 17:51:31;-5,22;0,00;34,80;30,11;-0,11
18.01.26 17:51:33;-5,22;0,00;34,80;30,18;-0,10
18.01.26 17:51:35;-5,22;0,00;34,80;30,25;-0,09
18.01.26 17:51:37;-5,17;0,00;34,47;30,32;-0,17
18.01.26 17:51:39;-5,17;0,00;34,47;30,39;-0,15
18.01.26 17:51:41;-5,17;0,00;34,47;30,46;-0,14
18.01.26 17:51:43;-5,17;0,00;34,47;30,53;-0,13
18.01.26 17:51:45;-5,12;0,00;34,13;30,59;-0,19
18.01.26 17:51:47;-5,12;0,00;34,13;30,66;-0,18
18.01.26 17:51:49;-5,12;0,00;34,13;30,73;-0,16
18.01.26 17:51:51;-5,12;0,00;34,13;30,83;-0,24
18.01.26 17:51:54;-5,07;0,00;33,80;30,90;-0,12
18.01.26 17:51:56;-5,12;0,00;34,13;30,97;-0,20
18.01.26 17:51:58;-5,07;0,00;33,80;31,04;-0,18
18.01.26 17:52:00;-5,07;0,00;33,80;31,10;-0,16
18.01.26 17:52:02;-5,02;0,00;33,80;31,17;-0,14
18.01.26 17:52:04;-5,07;0,00;33,47;31,24;-0,22
18.01.26 17:52:06;-5,02;0,00;33,47;31,30;-0,20
18.01.26 17:52:08;-5,02;0,00;33,47;31,37;-0,18
18.01.26 17:52:10;-5,02;0,00;33,47;31,44;-0,17
18.01.26 17:52:12;-5,02;0,00;33,47;31,54;-0,14
18.01.26 17:52:15;-5,02;0,00;33,47;31,61;-0,13
18.01.26 17:52:17;-5,02;0,00;33,47;31,67;-0,21
18.01.26 17:52:19;-4,97;0,00;33,14;31,74;-0,19
18.01.26 17:52:21;-4,97;0,00;33,14;31,81;-0,18
18.01.26 17:52:23;-4,97;0,00;33,14;31,87;-0,16
18.01.26 17:52:25;-4,97;0,00;33,14;31,94;-0,14
18.01.26 17:52:27;-4,97;0,00;33,14;32,00;-0,13
18.01.26 17:52:29;-4,97;0,00;33,14;32,07;-0,12
18.01.26 17:52:31;-4,92;0,00;32,81;32,14;-0,20
18.01.26 17:52:33;-4,92;0,00;32,81;32,20;-0,19
18.01.26 17:52:35;-4,92;0,00;32,81;32,27;-0,17
18.01.26 17:52:37;-4,97;0,00;33,14;32,33;-0,06
18.01.26 17:52:39;-4,92;0,00;32,81;32,40;-0,14
18.01.26 17:52:41;-4,92;0,00;32,81;32,47;-0,13
18.01.26 17:52:44;-4,92;0,00;32,81;32,56;-0,12
18.01.26 17:52:46;-4,92;0,00;32,81;32,63;-0,11
18.01.26 17:52:48;-4,92;0,00;32,81;32,70;-0,10
18.01.26 17:52:50;-4,92;0,00;32,48;32,76;-0,18
18.01.26 17:52:52;-4,87;0,00;32,48;32,83;-0,16
18.01.26 17:52:54;-4,87;0,00;32,48;32,89;-0,15
18.01.26 17:52:56;-4,87;0,00;32,48;32,96;-0,13
18.01.26 17:52:58;-4,87;0,00;32,48;33,02;-0,12
18.01.26 17:53:00;-4,87;0,00;32,15;33,09;-0,21
18.01.26 17:53:02;-4,82;0,00;32,15;33,15;-0,19
18.01.26 17:53:04;-4,82;0,00;32,15;33,21;-0,17
18.01.26 17:53:06;-4,82;0,00;32,15;33,28;-0,15
18.01.26 17:53:08;-4,77;0,00;31,82;33,34;-0,23
18.01.26 17:53:10;-4,82;0,00;32,15;33,41;-0,21
18.01.26 17:53:12;-4,77;0,00;31,82;33,47;-0,19
18.01.26 17:53:15;-4,77;0,00;31,82;33,57;-0,17
18.01.26 17:53:17;-4,77;0,00;31,82;33,63;-0,16
18.01.26 17:53:19;-4,77;0,00;31,82;33,69;-0,14
18.01.26 17:53:21;-4,72;0,00;31,49;33,76;-0,22
18.01.26 17:53:23;-4,77;0,00;31,49;33,82;-0,21
18.01.26 17:53:25;-4,72;0,00;31,49;33,88;-0,19
18.01.26 17:53:27;-4,72;0,00;31,49;33,95;-0,17
18.01.26 17:53:29;-4,72;0,00;31,49;34,01;-0,15
18.01.26 17:53:31;-4,72;0,00;31,16;34,07;-0,24
18.01.26 17:53:33;-4,67;0,00;31,16;34,13;-0,21
18.01.26 17:53:35;-4,67;0,00;31,16;34,20;-0,19
18.01.26 17:53:37;-4,67;0,00;31,16;34,26;-0,18
18.01.26 17:53:39;-4,67;0,00;31,16;34,32;-0,15
18.01.26 17:53:41;-4,67;0,00;31,16;34,38;-0,14
18.01.26 17:53:43;-4,62;0,00;30,83;34,45;-0,22
18.01.26 17:53:46;-4,62;0,00;30,83;34,54;-0,20
18.01.26 17:53:48;-4,62;0,00;30,83;34,60;-0,18
18.01.26 17:53:50;-4,62;0,00;30,83;34,66;-0,16
18.01.26 17:53:52;-4,57;0,00;30,50;34,72;-0,24
18.01.26 17:53:54;-4,62;0,00;30,50;34,78;-0,22
18.01.26 17:53:56;-4,57;0,00;30,50;34,84;-0,20
18.01.26 17:53:58;-4,57;0,00;30,50;34,91;-0,18
18.01.26 17:54:00;-4,57;0,00;30,50;34,97;-0,16
18.01.26 17:54:02;-4,57;0,00;30,50;35,03;-0,15
18.01.26 17:54:04;-4,53;0,00;30,17;35,09;-0,23
18.01.26 17:54:06;-4,53;0,00;30,17;35,15;-0,21
18.01.26 17:54:08;-4,53;0,00;30,17;35,21;-0,18
18.01.26 17:54:10;-4,53;0,00;30,17;35,27;-0,16
18.01.26 17:54:12;-4,53;0,00;30,17;35,33;-0,14
18.01.26 17:54:14;-4,53;0,00;30,17;35,42;-0,13
18.01.26 17:54:17;-4,53;0,00;30,17;35,48;-0,12
18.01.26 17:54:19;-4,53;0,00;30,17;35,54;-0,11
18.01.26 17:54:21;-4,48;0,00;29,84;35,60;-0,19
18.01.26 17:54:23;-4,48;0,00;29,84;35,66;-0,17
18.01.26 17:54:25;-4,48;0,00;29,84;35,72;-0,15
18.01.26 17:54:27;-4,48;0,00;29,84;35,78;-0,14
18.01.26 17:54:29;-4,48;0,00;29,84;35,84;-0,13
18.01.26 17:54:31;-4,48;0,00;29,84;35,90;-0,11
18.01.26 17:54:33;-4,48;0,00;29,84;35,96;-0,10
18.01.26 17:54:35;-4,43;0,00;29,51;36,02;-0,19
18.01.26 17:54:37;-4,43;0,00;29,51;36,08;-0,16
18.01.26 17:54:39;-4,43;0,00;29,51;36,14;-0,15
18.01.26 17:54:41;-4,38;0,00;29,18;36,19;-0,13
18.01.26 17:54:43;-4,43;0,00;29,51;36,28;-0,21
18.01.26 17:54:46;-4,38;0,00;29,18;36,34;-0,19
18.01.26 17:54:48;-4,38;0,00;29,18;36,40;-0,17
18.01.26 17:54:50;-4,38;0,00;29,18;36,46;-0,15
18.01.26 17:54:52;-4,38;0,00;29,18;36,52;-0,14
18.01.26 17:54:54;-4,38;0,00;29,18;36,57;-0,13
18.01.26 17:54:56;-4,38;0,00;29,18;36,63;-0,11
18.01.26 17:54:58;-4,33;0,00;29,18;36,69;-0,10
18.01.26 17:55:00;-4,38;0,00;29,18;36,75;-0,09
18.01.26 17:55:02;-4,33;0,00;28,84;36,81;-0,17
18.01.26 17:55:04;-4,33;0,00;28,84;36,86;-0,16
18.01.26 17:55:06;-4,33;0,00;28,84;36,92;-0,14
18.01.26 17:55:08;-4,33;0,00;28,84;36,98;-0,12
18.01.26 17:55:10;-4,33;0,00;28,84;37,04;-0,21
18.01.26 17:55:12;-4,28;0,00;28,51;37,09;-0,19
18.01.26 17:55:14;-4,28;0,00;28,51;37,18;-0,17
18.01.26 17:55:17;-4,28;0,00;28,51;37,24;-0,15
18.01.26 17:55:19;-4,28;0,00;28,51;37,29;-0,14
18.01.26 17:55:21;-4,28;0,00;28,51;37,35;-0,12
18.01.26 17:55:23;-4,28;0,00;28,51;37,41;-0,11
18.01.26 17:55:25;-4,23;0,00;28,18;37,46;-0,19
18.01.26 17:55:27;-4,23;0,00;28,18;37,52;-0,18
18.01.26 17:55:29;-4,23;0,00;28,18;37,58;-0,16
18.01.26 17:55:31;-4,23;0,00;28,18;37,63;-0,14
18.01.26 17:55:33;-4,23;0,00;28,18;37,69;-0,13
18.01.26 17:55:35;-4,18;0,00;27,85;37,75;-0,21
18.01.26 17:55:37;-4,18;0,00;27,85;37,80;-0,19
18.01.26 17:55:39;-4,23;0,00;28,18;37,86;-0,17
18.01.26 17:55:41;-4,18;0,00;27,85;37,91;-0,16
18.01.26 17:55:43;-4,18;0,00;27,85;37,97;-0,14
18.01.26 17:55:46;-4,18;0,00;27,85;38,05;-0,13
18.01.26 17:55:48;-4,13;0,00;27,52;38,11;-0,11
18.01.26 17:55:50;-4,18;0,00;27,85;38,16;-0,19
18.01.26 17:55:52;-4,13;0,00;27,52;38,22;-0,17
18.01.26 17:55:54;-4,13;0,00;27,52;38,27;-0,16
18.01.26 17:55:56;-4,13;0,00;27,52;38,33;-0,14
18.01.26 17:55:58;-4,13;0,00;27,52;38,38;-0,13
18.01.26 17:56:00;-4,13;0,00;27,52;38,44;-0,11
18.01.26 17:56:02;-4,08;0,00;27,19;38,49;-0,19
18.01.26 17:56:04;-4,08;0,00;27,19;38,55;-0,17
18.01.26 17:56:07;-4,08;0,00;27,19;38,63;-0,16
18.01.26 17:56:09;-4,08;0,00;27,19;38,68;-0,14
18.01.26 17:56:11;-4,08;0,00;27,19;38,74;-0,13
18.01.26 17:56:13;-4,08;0,00;27,19;38,79;-0,12
18.01.26 17:56:15;-4,08;0,00;26,86;38,85;-0,20
18.01.26 17:56:17;-4,03;0,00;26,86;38,90;-0,18
18.01.26 17:56:19;-4,03;0,00;27,19;38,95;-0,07
18.01.26 17:56:21;-4,03;0,00;26,86;39,01;-0,16
18.01.26 17:56:23;-4,03;0,00;26,86;39,06;-0,14
18.01.26 17:56:25;-4,03;0,00;26,86;39,12;-0,13
18.01.26 17:56:27;-4,03;0,00;26,86;39,17;-0,11
18.01.26 17:56:29;-4,03;0,00;26,86;39,22;-0,20
18.01.26 17:56:31;-4,03;0,00;26,86;39,28;-0,08
18.01.26 17:56:33;-3,98;0,00;26,53;39,33;-0,07
18.01.26 17:56:35;-3,98;0,00;26,53;39,41;-0,16
18.01.26 17:56:38;-3,98;0,00;26,53;39,46;-0,14
18.01.26 17:56:40;-3,98;0,00;26,53;39,52;-0,13
18.01.26 17:56:42;-3,98;0,00;26,86;39,57;-0,02
18.01.26 17:56:44;-4,03;0,00;26,53;39,62;-0,11
18.01.26 17:56:46;-3,98;0,00;26,86;39,68;-0,00
18.01.26 17:56:48;-4,03;0,00;26,53;39,73;-0,10
18.01.26 17:56:50;-3,98;0,00;26,53;39,78;-0,09
18.01.26 17:56:52;-3,98;0,00;26,53;39,84;-0,08
18.01.26 17:56:54;-3,98;0,00;26,53;39,89;-0,07
18.01.26 17:56:56;-3,93;0,00;26,20;39,94;-0,16
18.01.26 17:56:58;-3,93;0,00;26,20;39,99;-0,14
18.01.26 17:57:00;-3,93;0,00;26,20;40,05;-0,13
18.01.26 17:57:02;-3,93;0,00;26,20;40,10;-0,11
18.01.26 17:57:04;-3,93;0,00;26,20;40,18;-0,20
18.01.26 17:57:07;-3,93;0,00;26,20;40,23;-0,09
18.01.26 17:57:09;-3,88;0,00;25,87;40,28;-0,17
18.01.26 17:57:11;-3,88;0,00;25,87;40,33;-0,15
18.01.26 17:57:13;-3,88;0,00;25,54;40,38;-0,23
18.01.26 17:57:15;-3,83;0,00;25,54;40,43;-0,21
18.01.26 17:57:17;-3,83;0,00;25,54;40,49;-0,19
18.01.26 17:57:19;-3,83;0,00;25,54;40,54;-0,17
18.01.26 17:57:21;-3,83;0,00;25,21;40,59;-0,26
18.01.26 17:57:23;-3,78;0,00;25,21;40,64;-0,23
18.01.26 17:57:25;-3,78;0,00;25,21;40,69;-0,21
18.01.26 17:57:27;-3,78;0,00;25,21;40,74;-0,18
18.01.26 17:57:29;-3,78;0,00;25,21;40,79;-0,16
18.01.26 17:57:31;-3,78;0,00;25,21;40,84;-0,24
18.01.26 17:57:33;-3,78;0,00;25,21;40,92;-0,23
18.01.26 17:57:36;-3,73;0,00;24,88;40,97;-0,20
18.01.26 17:57:38;-3,73;0,00;24,88;41,01;-0,19
18.01.26 17:57:40;-3,73;0,00;24,88;41,06;-0,17
18.01.26 17:57:42;-3,73;0,00;24,88;41,11;-0,15
18.01.26 17:57:44;-3,73;0,00;24,88;41,16;-0,14
18.01.26 17:57:46;-3,73;0,00;24,88;41,21;-0,12
18.01.26 17:57:48;-3,73;0,00;24,54;41,26;-0,21
18.01.26 17:57:50;-3,68;0,00;24,54;41,31;-0,19
18.01.26 17:57:52;-3,68;0,00;24,54;41,36;-0,17
18.01.26 17:57:54;-3,68;0,00;24,54;41,41;-0,15
18.01.26 17:57:56;-3,68;0,00;24,54;41,46;-0,14
18.01.26 17:57:58;-3,68;0,00;24,54;41,51;-0,22
18.01.26 17:58:00;-3,63;0,00;24,21;41,56;-0,20
18.01.26 17:58:02;-3,63;0,00;24,21;41,61;-0,18
18.01.26 17:58:05;-3,63;0,00;24,21;41,68;-0,16
18.01.26 17:58:07;-3,63;0,00;24,21;41,73;-0,14
18.01.26 17:58:09;-3,63;0,00;24,21;41,78;-0,13
18.01.26 17:58:11;-3,63;0,00;24,21;41,82;-0,12
18.01.26 17:58:13;-3,63;0,00;24,21;41,87;-0,11
18.01.26 17:58:15;-3,63;0,00;24,21;41,92;-0,10
18.01.26 17:58:17;-3,63;0,00;24,21;41,97;-0,09
18.01.26 17:58:19;-3,63;0,00;23,88;42,02;-0,18
18.01.26 17:58:21;-3,58;0,00;23,88;42,06;-0,16
18.01.26 17:58:23;-3,58;0,00;23,88;42,11;-0,14
18.01.26 17:58:25;-3,58;0,00;23,88;42,16;-0,13
18.01.26 17:58:27;-3,58;0,00;23,88;42,21;-0,11
18.01.26 17:58:29;-3,58;0,00;23,88;42,26;-0,10
18.01.26 17:58:31;-3,58;0,00;23,88;42,30;-0,09
18.01.26 17:58:33;-3,58;0,00;23,88;42,38;-0,08
18.01.26 17:58:36;-3,53;0,00;23,55;42,42;-0,07
18.01.26 17:58:38;-3,58;0,00;23,88;42,47;-0,16
18.01.26 17:58:40;-3,53;0,00;23,55;42,52;-0,14
18.01.26 17:58:42;-3,53;0,00;23,55;42,56;-0,13
18.01.26 17:58:44;-3,53;0,00;23,55;42,61;-0,12
18.01.26 17:58:46;-3,53;0,00;23,55;42,66;-0,11
18.01.26 17:58:48;-3,53;0,00;23,55;42,71;-0,10
18.01.26 17:58:50;-3,53;0,00;23,55;42,75;-0,09
18.01.26 17:58:52;-3,53;0,00;23,55;42,80;-0,08
18.01.26 17:58:54;-3,53;0,00;23,55;42,85;-0,07
18.01.26 17:58:56;-3,48;0,00;23,22;42,89;-0,16
18.01.26 17:58:58;-3,48;0,00;23,22;42,94;-0,13
18.01.26 17:59:00;-3,48;0,00;23,22;42,99;-0,12
18.01.26 17:59:02;-3,48;0,00;23,22;43,03;-0,11
18.01.26 17:59:05;-3,48;0,00;23,22;43,10;-0,20
18.01.26 17:59:07;-3,43;0,00;22,89;43,15;-0,08
18.01.26 17:59:09;-3,48;0,00;23,22;43,19;-0,17
18.01.26 17:59:11;-3,43;0,00;22,89;43,24;-0,15
18.01.26 17:59:13;-3,43;0,00;22,89;43,29;-0,14
18.01.26 17:59:15;-3,43;0,00;22,89;43,33;-0,12
18.01.26 17:59:17;-3,43;0,00;22,89;43,38;-0,11
18.01.26 17:59:19;-3,43;0,00;22,89;43,42;-0,10
18.01.26 17:59:21;-3,38;0,00;22,56;43,47;-0,18
18.01.26 17:59:23;-3,38;0,00;22,56;43,51;-0,16
18.01.26 17:59:25;-3,38;0,00;22,56;43,56;-0,15
18.01.26 17:59:27;-3,38;0,00;22,56;43,60;-0,13
18.01.26 17:59:29;-3,38;0,00;22,56;43,65;-0,12
18.01.26 17:59:31;-3,38;0,00;22,56;43,69;-0,20
18.01.26 17:59:33;-3,38;0,00;22,56;43,76;-0,09
18.01.26 17:59:36;-3,38;0,00;22,56;43,81;-0,08
18.01.26 17:59:38;-3,38;0,00;22,56;43,85;-0,17
18.01.26 17:59:40;-3,33;0,00;22,23;43,90;-0,16
18.01.26 17:59:42;-3,33;0,00;22,23;43,94;-0,14
18.01.26 17:59:44;-3,33;0,00;22,23;43,98;-0,13
18.01.26 17:59:46;-3,33;0,00;22,23;44,03;-0,12
18.01.26 17:59:48;-3,33;0,00;22,23;44,07;-0,10
18.01.26 17:59:50;-3,33;0,00;22,23;44,12;-0,09
18.01.26 17:59:52;-3,33;0,00;22,23;44,16;-0,09
18.01.26 17:59:54;-3,28;0,00;21,90;44,21;-0,18
18.01.26 17:59:56;-3,28;0,00;21,90;44,25;-0,15
18.01.26 17:59:58;-3,28;0,00;21,90;44,29;-0,14
18.01.26 18:00:00;-3,28;0,00;21,90;44,34;-0,12
18.01.26 18:00:02;-3,28;0,00;21,90;44,40;-0,11
18.01.26 18:00:05;-3,28;0,00;21,90;44,45;-0,10
18.01.26 18:00:07;-3,28;0,00;21,90;44,49;-0,09
18.01.26 18:00:09;-3,28;0,00;21,90;44,54;-0,08
18.01.26 18:00:11;-3,28;0,00;21,90;44,58;-0,08
18.01.26 18:00:13;-3,24;0,00;21,57;44,62;-0,16
18.01.26 18:00:15;-3,24;0,00;21,57;44,67;-0,14
18.01.26 18:00:17;-3,24;0,00;21,57;44,71;-0,13
18.01.26 18:00:19;-3,24;0,00;21,57;44,75;-0,12
18.01.26 18:00:21;-3,24;0,00;21,57;44,80;-0,11
18.01.26 18:00:23;-3,24;0,00;21,57;44,84;-0,10
18.01.26 18:00:25;-3,24;0,00;21,57;44,88;-0,09
18.01.26 18:00:27;-3,19;0,00;21,24;44,92;-0,17
18.01.26 18:00:29;-3,19;0,00;21,24;44,97;-0,15
18.01.26 18:00:31;-3,19;0,00;21,24;45,01;-0,14
18.01.26 18:00:33;-3,19;0,00;21,24;45,07;-0,12
18.01.26 18:00:36;-3,19;0,00;21,24;45,12;-0,11
18.01.26 18:00:38;-3,19;0,00;21,24;45,16;-0,10
18.01.26 18:00:40;-3,19;0,00;21,24;45,20;-0,09
18.01.26 18:00:42;-3,19;0,00;21,24;45,24;-0,08
18.01.26 18:00:44;-3,19;0,00;21,24;45,29;-0,07
18.01.26 18:00:46;-3,19;0,00;21,24;45,33;-0,07
18.01.26 18:00:48;-3,19;0,00;21,24;45,37;-0,06
18.01.26 18:00:50;-3,19;0,00;20,91;45,41;-0,15
18.01.26 18:00:52;-3,14;0,00;20,91;45,45;-0,14
18.01.26 18:00:54;-3,14;0,00;20,91;45,50;-0,12
18.01.26 18:00:56;-3,14;0,00;20,91;45,54;-0,11
18.01.26 18:00:58;-3,14;0,00;20,91;45,58;-0,10
18.01.26 18:01:00;-3,09;0,00;20,58;45,62;-0,18
18.01.26 18:01:02;-3,14;0,00;20,91;45,66;-0,17
18.01.26 18:01:05;-3,09;0,00;20,58;45,73;-0,15
18.01.26 18:01:07;-3,09;0,00;20,58;45,77;-0,14
