Date/Time;dkp_mult;dki_mult;dkd_mult;Kp_suggested;Ki_suggested;Kd_suggested;is_step;updated
18.01.26 23:37:45;-0,0000;0,0000;0,0000;15,9212;1989,1742;6,0000;0;1
18.01.26 23:37:47;0,0000;0,0000;0,0000;15,9212;1989,1742;6,0000;0;0
18.01.26 23:37:49;0,0000;0,0000;0,0000;15,9212;1989,1742;6,0000;0;0
18.01.26 23:37:51;-0,0000;0,0000;0,0000;15,9211;1989,1818;6,0000;0;1
18.01.26 23:37:53;0,0000;0,0000;0,0000;15,9211;1989,1818;6,0000;0;0
18.01.26 23:37:55;0,0000;0,0000;0,0000;15,9211;1989,1818;6,0000;0;0
18.01.26 23:37:57;-0,0000;0,0000;0,0000;15,9210;1989,1894;6,0000;0;1
18.01.26 23:37:59;0,0000;0,0000;0,0000;15,9210;1989,1894;6,0000;0;0
18.01.26 23:38:01;0,0000;0,0000;0,0000;15,9210;1989,1894;6,0000;0;0
18.01.26 23:38:03;-0,0000;0,0000;0,0000;15,9210;1989,1970;6,0000;0;1
18.01.26 23:38:05;0,0000;0,0000;0,0000;15,9210;1989,1970;6,0000;0;0
18.01.26 23:38:07;0,0000;0,0000;0,0000;15,9210;1989,1970;6,0000;0;0
18.01.26 23:38:09;-0,0000;0,0000;0,0000;15,9209;1989,2046;6,0000;0;1
18.01.26 23:38:11;0,0000;0,0000;0,0000;15,9209;1989,2046;6,0000;0;0
18.01.26 23:38:14;0,0000;0,0000;0,0000;15,9209;1989,2046;6,0000;0;0
18.01.26 23:38:16;-0,0000;0,0958;0,0000;15,9209;1991,3637;6,0000;0;1
18.01.26 23:38:18;0,0000;0,0000;0,0000;15,9209;1991,3637;6,0000;0;0
18.01.26 23:38:20;0,0000;0,0000;0,0000;15,9209;1991,3637;6,0000;0;0
18.01.26 23:38:22;-0,0000;0,0958;0,0000;15,9208;1993,0909;6,0000;0;1
18.01.26 23:38:24;0,0000;0,0000;0,0000;15,9208;1993,0909;6,0000;0;0
18.01.26 23:38:26;0,0000;0,0000;0,0000;15,9208;1993,0909;6,0000;0;0
18.01.26 23:38:28;-0,0000;0,0958;0,0000;15,9208;1994,4727;6,0000;0;1
18.01.26 17:38:30;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:38:32;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:38:34;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:38:36;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:38:38;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:38:40;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:38:42;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:38:45;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:38:47;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:38:49;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:38:51;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:38:53;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:38:55;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:38:57;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:38:59;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:01;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:03;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:05;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:07;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:09;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:11;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:14;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:16;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:18;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:20;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:22;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:24;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:26;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:28;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:30;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:32;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:34;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:36;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:38;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:40;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:42;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:45;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:47;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:49;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:51;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:53;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:55;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:57;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:39:59;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:01;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:03;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:05;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:07;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:09;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:11;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:14;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:16;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:18;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:20;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:22;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:24;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:26;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:28;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:30;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:32;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:34;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:36;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:38;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:40;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:43;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:45;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:47;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:49;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:51;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:53;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:55;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:57;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:40:59;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:01;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:03;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:05;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:07;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:09;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:12;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:14;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:16;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:18;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:20;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:22;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:24;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:26;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:28;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:30;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:32;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:34;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:36;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:38;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:41;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:43;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:45;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:47;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:49;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:51;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:53;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:55;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:57;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:41:59;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:01;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:03;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:05;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:07;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:10;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:12;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:14;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:16;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:18;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:20;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:22;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:24;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:26;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:28;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:30;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:32;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:34;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:37;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:39;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:41;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:43;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:45;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:47;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:49;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:51;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:53;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:55;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:42:58;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:00;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:02;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:04;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:06;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:08;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:10;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:12;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:14;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:16;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:18;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:20;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:22;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:24;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:27;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:29;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:31;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:33;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:35;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:37;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:39;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:41;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:43;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:45;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:47;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:49;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:51;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:54;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:56;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:43:58;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:44:00;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:44:02;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:44:04;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:44:06;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:44:08;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:44:10;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:44:12;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:44:14;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:44:16;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:44:18;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
18.01.26 17:44:20;0,0000;0,0000;0,0000;15,9208;1994,4727;6,0000;0;0
